課程名稱,上課地點,開放報名,開課日期,性質,職業分類
雲端技術應用實務(政策性課程)(臺中) 第02期,臺中市,2020/07/20,2020/10/12,職前,科技與資訊技術
金屬熔接技術(政策性課程)(臺中) 第02期,臺中市,2020/07/20,2020/10/12,職前,建築與工程
2043法式西點蛋糕A班第01期,臺中市,2020/07/20,2020/09/01,在職,餐飲業
2044 PowerMILL 進階,臺中市,2020/07/20,2020/09/02,在職,科技與資訊技術
2045 汽車板金（進階）第01期,臺中市,2020/07/20,2020/09/05,在職,科技與資訊技術
2081法式西點蛋糕B班第02期,臺中市,2020/07/20,2020/09/03,在職,科技與資訊技術
3D動畫遊戲訓練班,臺中市霧峰區吉峰東路168號,2020/07/17,2020/08/03,青年,科技與資訊技術
國際行銷企劃與智能會展培訓班,臺中市西屯區台中市文華路100號,2020/07/17,2020/08/03,青年,行政與管理
軟體設計與資料分析培訓班,臺中市西屯區台中市文華路100號,2020/07/17,2020/08/03,青年,科技與資訊技術
智慧機械之機電整合實務班,臺中市大里區工業路11號,2020/07/14,2020/11/23,青年,行政與管理
綠能科技-綠能科技發展與永續經營,臺中市南區興大路145號(國立中興大學 綜合教學大樓),2020/07/10,2020/08/03,青年,行政與管理
數位轉型與雲端創新培訓班,臺中市西屯區台中市文華路100號,2020/07/10,2020/08/03,青年,行政與管理
國際行銷企劃-品牌經營管理與創新,臺中市南區興大路145號(國立中興大學 綜合教學大樓),2020/07/10,2020/08/03,青年,行政與管理
數位資訊-智慧技術與應用,臺中市南區興大路145號(國立中興大學 綜合教學大樓),2020/07/10,2020/08/03,青年,科技與資訊技術
綠能科技與循環材料培訓班,臺中市西屯區台中市文華路100號,2020/07/10,2020/08/17,青年,建築與工程
網頁實務應用班(臺中) 第02期,臺中市,2020/07/08,2020/09/22,職前,科技與資訊技術
照顧服務員訓練專班(太平B) 第04期,臺中市,2020/07/07,2020/10/20,職前,行政與管理
照顧服務員訓練專班(太平A) 第03期,臺中市,2020/07/07,2020/09/14,職前,行政與管理
照顧服務員訓練專班(南屯B) 第03期,臺中市,2020/07/06,2020/10/05,職前,行政與管理
照顧服務員訓練專班(南屯A) 第02期,臺中市,2020/07/06,2020/08/18,職前,行政與管理
精密機械青年專班第05期,(407)臺中市西屯區工業區一路100號,2020/07/06,2020/09/22,青年,行政與管理
電力與能源系統工程班,臺中市太平區中山路二段57號,2020/07/03,2020/07/10,青年,行政與管理
智慧製造就業養成班,臺中市太平區中山路二段57號,2020/07/03,2020/07/10,青年,建築與工程
照顧服務員職業訓練甲班(西區紅十字會) 第03期,臺中市,2020/07/03,2020/08/03,職前,行政與管理
移地訓練-食品烘焙C班 第03期,臺中市,2020/07/02,2020/08/31,職前,行政與管理
前端工程師就業養成班,臺中市南屯區資策會教室(上課地點與教室之確認，以上課通知函為主),2020/07/01,2020/08/03,青年,建築與工程
電腦網路工程實務班(臺中) 第03期,臺中市,2020/06/30,2020/09/08,職前,建築與工程
室內水電技術班(臺中) 第02期,臺中市,2020/06/30,2020/09/08,職前,行政與管理
2076 模型流程建構3D(Inventor)基礎班第01期,臺中市,2020/06/29,2020/08/29,在職,科技與資訊技術
2078 油電複合動力車檢修基礎技術班第02期,臺中市,2020/06/29,2020/08/15,在職,藝術與設計
2041 飾品製作雕蠟B第01期,臺中市,2020/06/29,2020/08/11,在職,科技與資訊技術
2042飾品製作基礎(二)第01期,臺中市,2020/06/29,2020/08/15,在職,科技與資訊技術
機械產品設計與智動化人才培訓班 第01期,臺中市,2020/06/24,2020/07/14,職前,建築與工程
會計與資訊技能應用班 第01期,臺中市,2020/06/23,2020/09/02,職前,行政與管理
產品設計與塑模製造(CAD/CAM)(政策性課程)(臺中) 第02期,臺中市,2020/06/22,2020/09/08,職前,建築與工程
CNC數控(臺中) 第04期,臺中市,2020/06/22,2020/09/08,職前,科技與資訊技術
食品烘焙班(臺中) 第02期,臺中市,2020/06/20,2020/08/18,職前,餐飲業
咖啡職人暨咖啡美學設計班 (青年專班)第01期,(433)臺中市沙鹿區四平街62號2樓,2020/06/19,2020/08/28,青年,藝術與設計
移地訓練-網路行銷班 (中彰投觀光暨農產品行銷術) 第01期,臺中市,2020/06/16,2020/08/03,職前,行政與管理
汽車修護(臺中) 第03期,臺中市,2020/06/16,2020/08/31,職前,行政與管理
工業產品設計開發人員培訓班 第01期,臺中市,2020/06/16,2020/08/31,職前,建築與工程
2079 用戶用電設備安裝維修基礎班第01期,臺中市,2020/06/12,2020/07/15,在職,建築與工程
西餐與蛋糕製作技能培訓班 第02期,臺中市,2020/06/10,2020/07/13,職前,餐飲業
AIoT智慧聯網與APP應用班 第01期,臺中市,2020/06/09,2020/07/13,職前,科技與資訊技術
機械設計製圖與製造(臺中) 第01期,臺中市,2020/06/08,2020/08/31,職前,藝術與設計
坐月子到宅照護員培訓班 第01期,臺中市,2020/06/08,2020/07/13,職前,行政與管理
物聯網元件與數據分析平台設計班 第01期,臺中市,2020/06/05,2020/08/03,職前,科技與資訊技術
自動化機械設計人才培訓班 第01期,臺中市,2020/06/05,2020/07/27,職前,建築與工程
UI介面設計到RWD網頁程式-跨平台前端設計暨工程師培訓班 第01期,臺中市,2020/06/05,2020/07/20,職前,科技與資訊技術
袋包開發與手製設計人才培訓班 第01期,臺中市,2020/06/04,2020/06/30,職前,藝術與設計
托育人員專業訓練課程甲班(臺中西屯) 第01期,臺中市,2020/06/03,2020/08/18,職前,行政與管理
創意商品設計與品牌經營行銷班 第01期,臺中市,2020/06/02,2020/07/07,職前,行政與管理
米製食品加工人員培訓班 第01期,臺中市,2020/06/01,2020/07/06,職前,行政與管理
從前端到後端-跨平台介面開發與資料庫程式設計培訓班 第01期,臺中市,2020/06/01,2020/07/28,職前,科技與資訊技術
2040電腦輔助設計3D CAD (For Creo Parametric )A2第01期,臺中市,2020/06/01,2020/07/14,在職,科技與資訊技術
2059 西門子S7-1500 PLC及 G120變頻器基礎應用第01期,臺中市,2020/06/01,2020/07/18,在職,科技與資訊技術
2039海德漢控制器編程與實習第01期,臺中市,2020/06/01,2020/07/14,在職,科技與資訊技術
室內設計實務應用培訓班 第01期,臺中市,2020/05/29,2020/07/06,職前,行政與管理
特色餐飲技術人才培訓班 第01期,臺中市,2020/05/28,2020/07/14,職前,餐飲業
2021 PowerMILL基礎第01期,臺中市,2020/05/28,2020/07/01,在職,科技與資訊技術
網路社群平台行銷實戰班 第02期,臺中市,2020/05/27,2020/06/30,職前,科技與資訊技術
自行車暨工業產品設計人才培訓班 第01期,臺中市,2020/05/27,2020/07/27,職前,建築與工程
精密機械(臺中) 第04期,臺中市,2020/05/25,2020/08/10,職前,藝術與設計
全端網頁程式設計青年專班第01期,(407)臺中市西屯區工業區一路100號,2020/05/25,2020/07/21,青年,科技與資訊技術
2036 機械製圖與電腦繪圖(I)基礎B班第01期,臺中市,2020/05/25,2020/07/04,在職,科技與資訊技術
2074精密量測C班第01期,臺中市,2020/05/25,2020/07/04,在職,藝術與設計
2037汽車噴漆(進階)第01期,臺中市,2020/05/25,2020/07/06,在職,科技與資訊技術
2038 氣液壓控制B班第01期,臺中市,2020/05/25,2020/07/11,在職,藝術與設計
2077 平面設計職人全修班第01期,臺中市,2020/05/25,2020/07/06,在職,藝術與設計
咖啡產業職人養成培訓班 第01期,臺中市,2020/05/25,2020/06/22,職前,行政與管理
多媒體創意商業化實務班 第01期,臺中市,2020/05/21,2020/06/22,職前,行政與管理
健康照護暨活動設計帶領人才培訓班 第01期,臺中市,2020/05/20,2020/06/30,職前,行政與管理
景觀設計實務班(臺中) 第01期,臺中市,2020/05/18,2020/08/03,職前,行政與管理
太陽能光電系統應用技術班 第01期,臺中市,2020/05/18,2020/08/03,職前,建築與工程
2034 MasterCAM 基礎B第01期,臺中市,2020/05/18,2020/07/04,在職,科技與資訊技術
CAD機械製圖暨CNC數值控制基礎應用實務班 第01期,臺中市,2020/05/14,2020/07/06,職前,科技與資訊技術
移地訓練-商業設計實務 第02期,臺中市,2020/05/12,2020/07/13,職前,行政與管理
智慧製造工業工程人才培訓班 第01期,臺中市,2020/04/30,2020/07/28,職前,建築與工程
機電整合(臺中) 第02期,臺中市,2020/04/27,2020/08/03,職前,行政與管理
精密機械(臺中) 第03期,臺中市,2020/04/27,2020/07/13,職前,行政與管理
2063 商用空調檢修班第01期,臺中市,2020/04/27,2020/06/13,在職,行政與管理
2033飾品製作基礎B第01期,臺中市,2020/04/27,2020/06/09,在職,科技與資訊技術
物業管理人員培訓班 第01期,臺中市,2020/04/22,2020/07/13,職前,行政與管理
照顧服務員職業訓練B班(西區紅十字會) 第01期,臺中市,2020/04/20,2020/06/01,職前,建築與工程
2030 UNITY互動遊戲程式編輯基礎B班,臺中市,2020/04/20,2020/06/02,在職,科技與資訊技術
2031手作西點第01期,臺中市,2020/04/20,2020/06/02,在職,科技與資訊技術
2032 飾品製作雕蠟(二)第01期,臺中市,2020/04/20,2020/06/06,在職,藝術與設計
2073 簡易家具製作班第01期,臺中市,2020/04/20,2020/06/01,在職,藝術與設計
電腦輔助製圖與智慧機械產品設計班 第01期,臺中市,2020/04/19,2020/05/28,職前,科技與資訊技術
照顧服務員職業訓練專班(台中東區) 第01期,臺中市,2020/04/15,2020/07/27,職前,行政與管理
小客車升大客車駕訓班C班（獎勵型計畫） 第03期,臺中市,2020/04/14,2020/09/02,職前,行政與管理
小客車升大客車駕訓班A班（獎勵型計畫） 第01期,臺中市,2020/04/14,2020/05/27,職前,行政與管理
小客車升大客車駕訓班B班（獎勵型計畫） 第02期,臺中市,2020/04/14,2020/08/01,職前,行政與管理
室內設計實務(臺中) 第01期,臺中市,2020/04/13,2020/06/29,職前,藝術與設計
照顧服務員訓練專班(沙鹿平日) 第01期,臺中市,2020/04/12,2020/08/31,職前,行政與管理
移地訓練-食品烘焙B 第02期,臺中市,2020/04/07,2020/06/08,職前,行政與管理
室內裝修管理班(臺中) 第01期,臺中市,2020/04/06,2020/06/22,職前,行政與管理
電腦網路工程實務班(臺中) 第02期,臺中市,2020/04/06,2020/06/22,職前,建築與工程
電子商務網站建置(臺中) 第01期,臺中市,2020/03/31,2020/06/15,職前,科技與資訊技術
汽車車身技術(鈑金噴漆)(臺中) 第02期,臺中市,2020/03/31,2020/06/15,職前,建築與工程
2071 車輛DIY保養班第01期,臺中市,2020/03/30,2020/05/23,在職,藝術與設計
2058 Festo機電整合控制基礎第01期,臺中市,2020/03/30,2020/05/23,在職,藝術與設計
2029 CNC綜合切削中心機程式設計B第01期,臺中市,2020/03/30,2020/05/16,在職,科技與資訊技術
跨平台網站設置與應用(臺中) 第01期,臺中市,2020/03/25,2020/06/08,職前,科技與資訊技術
二輪車輛修護(機車)(臺中) 第01期,臺中市,2020/03/25,2020/06/22,職前,行政與管理
飾品設計與製造(珠寶3D列印)(臺中) 第01期,臺中市,2020/03/25,2020/06/08,職前,科技與資訊技術
CNC銑床(臺中) 第01期,臺中市,2020/03/23,2020/06/08,職前,藝術與設計
工業配線(自動化控制)班(臺中) 第01期,臺中市,2020/03/23,2020/06/22,職前,行政與管理
微晶片電子控制班(物聯網與機器人應用)(臺中) 第01期,臺中市,2020/03/23,2020/06/22,職前,科技與資訊技術
2027 3DInventor與3D實體列印班第01期,臺中市,2020/03/23,2020/05/04,在職,科技與資訊技術
2026可程式機電控制進階A第01期,臺中市,2020/03/23,2020/05/02,在職,科技與資訊技術
商品設計與3D模型建構整合班 第01期,臺中市,2020/03/16,2020/06/11,職前,藝術與設計
專業團隊時尚造型設計培訓班 第01期,臺中市,2020/03/16,2020/05/25,職前,藝術與設計
到宅坐月子人員培訓班 第01期,臺中市,2020/03/13,2020/07/24,職前,行政與管理
照顧服務員訓練自訓自用班(南屯全成) 第01期,臺中市,2020/03/12,2020/08/04,職前,行政與管理
自行車旅遊規劃暨領騎專才訓練班（產訓合作專班） 第01期,臺中市,2020/03/12,2020/05/13,職前,建築與工程
汽車修護(臺中) 第02期,臺中市,2020/03/11,2020/06/01,職前,行政與管理
室內水電技術(工程)(臺中) 第01期,臺中市,2020/03/11,2020/05/25,職前,行政與管理
豐盛照顧服務員訓練專班 第01期,臺中市,2020/03/09,2020/06/01,職前,行政與管理
CAD輔助繪圖設計與列印應用班 第01期,臺中市,2020/03/09,2020/05/29,職前,科技與資訊技術
食品烘焙技術人員產訓合作專班(產訓專班) 第01期,臺中市,2020/03/06,2020/07/15,職前,行政與管理
中餐烹調人員培訓班 第02期,臺中市,2020/03/04,2020/04/20,職前,餐飲業
移地訓練-數位行銷實務 第01期,臺中市,2020/03/04,2020/05/18,職前,行政與管理
文創產業視覺設計養成班 第1期,臺中市,2020/03/04,2020/05/28,職前,藝術與設計
食品烘焙(臺中) 第01期,臺中市,2020/03/03,2020/05/11,職前,餐飲業
飾品設計與製造(臺中) 第01期,臺中市,2020/03/03,2020/05/04,職前,藝術與設計
自動化產品設計班 第01期,臺中市,2020/03/02,2020/06/22,職前,科技與資訊技術
中餐烹調訓練班(產訓專班) 第01期,臺中市,2020/03/02,2020/07/29,職前,餐飲業
智慧機械組件設計與感測器機構模擬實務班 第01期,臺中市,2020/03/02,2020/05/27,職前,科技與資訊技術
智能物業管理人員班 第01期,臺中市,2020/03/02,2020/04/14,職前,行政與管理
美髮美容造型沙龍人員進階培訓班 第01期,臺中市,2020/02/27,2020/03/31,職前,行政與管理
網路社群平台行銷實戰班 第01期,臺中市,2020/02/25,2020/03/31,職前,科技與資訊技術
工業輔助製圖養成實務班 第01期,臺中市,2020/02/25,2020/09/21,職前,行政與管理
大數據分析應用及人才培育班 第01期,臺中市,2020/02/25,2020/07/29,職前,科技與資訊技術
自媒體行銷與網路平台經營實務班 第01期,臺中市,2020/02/25,2020/05/20,職前,科技與資訊技術
數位媒體設計暨電商行銷實務班 第01期,臺中市,2020/02/25,2020/04/28,職前,科技與資訊技術
咖啡館吧檯服務人員培訓班 第01期,臺中市,2020/02/25,2020/03/24,職前,行政與管理
CNC數控(臺中) 第03期,臺中市,2020/02/24,2020/05/25,職前,科技與資訊技術
2070 特種電銲-進階-1A第01期,臺中市,2020/02/24,2020/04/11,在職,科技與資訊技術
2072 特種電銲-進階-1B第02期,臺中市,2020/02/24,2020/04/11,在職,科技與資訊技術
2020 飾品製作雕蠟A第01期,臺中市,2020/02/24,2020/04/07,在職,藝術與設計
2022飾品製作基礎(一)第01期,臺中市,2020/02/24,2020/04/11,在職,藝術與設計
2024機械製圖與電腦繪圖進階A第01期,臺中市,2020/02/24,2020/04/11,在職,科技與資訊技術
2025水電技術基礎第01期,臺中市,2020/02/24,2020/04/11,在職,行政與管理
袋包產業從業人員職能培訓班 第01期,臺中市,2020/02/21,2020/03/30,職前,行政與管理
電腦輔助機械設計工程班 第01期,臺中市,2020/02/20,2020/04/22,職前,建築與工程
照顧服務員訓練專班(大雅甲) 第01期,臺中市,2020/02/19,2020/08/10,職前,行政與管理
照顧服務員訓練專班(大雅乙) 第02期,臺中市,2020/02/19,2020/07/15,職前,行政與管理
照顧服務員訓練專班(南屯乙) 第01期,臺中市,2020/02/19,2020/06/30,職前,行政與管理
西餐料理訓練班 第01期,臺中市,2020/02/19,2020/05/12,職前,餐飲業
照顧服務員訓練專班(全齡901) 第01期,臺中市,2020/02/18,2020/05/20,職前,行政與管理
照顧服務員職業訓練乙班(北屯區) 第04期,臺中市,2020/02/18,2020/09/03,職前,行政與管理
行動APP與資訊安全培訓班 第01期,臺中市,2020/02/18,2020/07/07,職前,行政與管理
照顧服務員職業訓練甲班(北屯區) 第02期,臺中市,2020/02/18,2020/06/09,職前,行政與管理
跨裝置企業平台與資料庫整合設計班 第01期,臺中市,2020/02/18,2020/05/05,職前,科技與資訊技術
AI人工智慧與大數據實戰人才培訓班 第02期,臺中市,2020/02/18,2020/04/20,職前,科技與資訊技術
烘焙調飲門市管理培訓班 第01期,臺中市,2020/02/17,2020/03/30,職前,金融與會計
機電整合(臺中) 第01期,臺中市,2020/02/17,2020/05/11,職前,行政與管理
電腦輔助機械製圖與製造(臺中) 第02期,臺中市,2020/02/17,2020/05/11,職前,建築與工程
電腦輔助製圖及3D列印整合應用班 第01期,臺中市,2020/02/17,2020/03/05,職前,科技與資訊技術
照顧服務員職業訓練甲班(太平區) 第03期,臺中市,2020/02/17,2020/07/23,職前,行政與管理
照顧服務員職業訓練C班(西區紅十字會) 第02期,臺中市,2020/02/17,2020/06/29,職前,建築與工程
照顧服務員在職訓練A班(西區紅十字會) 第01期,臺中市,2020/02/14,2020/06/06,職前,建築與工程
西餐與蛋糕製作技能培訓班 第01期,臺中市,2020/02/14,2020/03/30,職前,餐飲業
到府坐月子人員培訓班 第01期,臺中市,2020/02/14,2020/03/13,職前,行政與管理
行政人員雲端資訊技能培訓班 第01期,臺中市,2020/02/13,2020/03/09,職前,行政與管理
人工智慧與資料分析工程師培訓班 第01期,臺中市,2020/02/13,2020/04/28,職前,建築與工程
物聯網應用商務平台設計班(產訓專班) 第01期,臺中市,2020/02/13,2020/03/23,職前,科技與資訊技術
照顧服務員職業訓練甲班(豐原區) 第01期,臺中市,2020/02/11,2020/03/04,職前,行政與管理
移地訓練-品牌設計實務 第01期,臺中市,2020/02/11,2020/04/20,職前,藝術與設計
照顧服務員訓練專班(太平甲) 第01期,臺中市,2020/02/10,2020/06/29,職前,行政與管理
2019西門子可程式控制A班第01期,臺中市,2020/02/03,2020/03/21,在職,科技與資訊技術
2017 NX CAD/CAM基礎第01期,臺中市,2020/01/27,2020/03/10,在職,科技與資訊技術
2018電腦輔助設計3D CAD (For Creo Parametric )A1第01期,臺中市,2020/01/27,2020/03/10,在職,科技與資訊技術
移地訓練-食品烘焙A 第01期,臺中市,2020/01/22,2020/03/23,職前,行政與管理
金屬熔接技術(政策性課程)(臺中) 第01期,臺中市,2020/01/20,2020/04/27,職前,建築與工程
精密機械(臺中) 第02期,臺中市,2020/01/20,2020/04/27,職前,藝術與設計
營建工程管理實務(臺中) 第01期,臺中市,2020/01/20,2020/04/20,職前,行政與管理
冷凍空調裝修(臺中) 第01期,臺中市,2020/01/20,2020/04/27,職前,行政與管理
CNC數控(臺中) 第02期,臺中市,2020/01/20,2020/04/20,職前,科技與資訊技術
雲端技術應用實務(政策性課程)(臺中) 第01期,臺中市,2020/01/20,2020/04/20,職前,科技與資訊技術
2011 基礎蛋糕第01期,臺中市,2020/01/20,2020/03/03,在職,科技與資訊技術
2012 MasterCAM 基礎A第01期,臺中市,2020/01/20,2020/03/03,在職,科技與資訊技術
2013 基礎餅乾第01期,臺中市,2020/01/20,2020/03/05,在職,科技與資訊技術
2014精密量測A班第01期,臺中市,2020/01/20,2020/03/07,在職,藝術與設計
2015 汽車板金（基礎）第01期,臺中市,2020/01/20,2020/03/14,在職,藝術與設計
2016可程式機電控制基礎A第01期,臺中市,2020/01/20,2020/03/07,在職,科技與資訊技術
2069 油電複合動力車檢修基礎技術班第01期,臺中市,2020/01/20,2020/03/07,在職,藝術與設計
網頁實務應用(臺中) 第01期,臺中市,2020/01/15,2020/03/30,職前,科技與資訊技術
系統模板(產訓合作訓練) 第01期,臺中市,2020/01/10,2020/04/13,職前,行政與管理
冷凍空調節能工程師養成班,臺中市太平區中山路二段57號,2020/01/03,2020/08/18,青年,建築與工程
會計資訊與國際稅法人才養成班 第01期,臺中市,2020/01/03,2020/02/25,職前,行政與管理
冷凍空調節能工程師養成班,臺中市太平區中山路二段57號,2020/01/03,2020/08/04,青年,建築與工程
手作烘焙與服務訓練班 第01期,臺中市,2020/01/02,2020/02/26,職前,行政與管理
工業產品設計與3D實體列印班 第01期,臺中市,2020/01/02,2020/02/25,職前,科技與資訊技術
室內設計人才培訓班 第01期,臺中市,2020/01/02,2020/02/20,職前,建築與工程
RWD網站前端開發與跨平台介面設計培訓班 第01期,臺中市,2020/01/01,2020/02/24,職前,科技與資訊技術
室內水電技術(臺中) 第01期,臺中市,2019/12/30,2020/03/23,職前,行政與管理
產品設計與塑模製造(CAD/CAM)(政策性課程)(臺中) 第01期,臺中市,2019/12/30,2020/03/23,職前,建築與工程
木作設施製作實務(臺中) 第01期,臺中市,2019/12/30,2020/03/23,職前,藝術與設計
汽車車身技術(臺中)(鈑金噴漆) 第01期,臺中市,2019/12/30,2020/03/23,職前,建築與工程
CNC數控(臺中) 第01期,臺中市,2019/12/30,2020/03/23,職前,科技與資訊技術
電腦輔助機械製圖與製造(臺中) 第01期,臺中市,2019/12/30,2020/03/23,職前,建築與工程
中餐暨銀髮膳食烹調人員培訓班 第02期,臺中市,2019/12/26,2020/02/24,職前,餐飲業
IOT物聯網系統建置與服務應用培訓班 第01期,臺中市,2019/12/25,2020/02/26,職前,科技與資訊技術
跨平台網站製作-介面規劃與RWD前端程式開發班 第01期,臺中市,2019/12/25,2020/02/03,職前,科技與資訊技術
咖啡產業品質管理與銷售實務班 第01期,臺中市,2019/12/24,2020/02/25,職前,行政與管理
縫紉與服裝製作培訓班 第01期,臺中市,2019/12/24,2020/02/19,職前,藝術與設計
建築物裝修木作班(臺中) 第01期,臺中市,2019/12/23,2020/04/06,職前,建築與工程
精密機械(臺中) 第01期,臺中市,2019/12/23,2020/03/23,職前,藝術與設計
汽車修護(臺中) 第01期,臺中市,2019/12/23,2020/03/16,職前,行政與管理
電腦網路工程實務(臺中) 第01期,臺中市,2019/12/23,2020/03/23,職前,科技與資訊技術
袋物打版加值製作人才培訓班 第01期,臺中市,2019/12/20,2020/02/25,職前,藝術與設計
2060 西門子S7-1500 PLC基礎第01期,臺中市,2019/12/19,2020/02/22,在職,科技與資訊技術
銀髮健康促進活動指導員培訓班 第01期,臺中市,2019/12/13,2020/02/24,職前,行政與管理
自媒體行銷與網路平台經營實務班 第01期,臺中市,2019/12/09,2020/02/19,職前,科技與資訊技術
移地訓練-視傳設計實務D 第01期,臺中市,2019/12/03,2020/01/13,職前,藝術與設計
2007 CNC綜合切削中心機程式設計A第01期,臺中市,2019/12/02,2020/02/01,在職,科技與資訊技術
2008 UNITY互動遊戲程式編輯基礎A班第01期,臺中市,2019/12/02,2020/02/20,在職,科技與資訊技術
2009 飾品製作雕蠟(一)第01期,臺中市,2019/12/02,2020/02/22,在職,藝術與設計
2068 車輛基礎保養班第01期,臺中市,2019/11/29,2020/01/02,在職,藝術與設計
物聯網元件設計與數據分析平台實作班 第01期,臺中市,2019/11/15,2020/01/03,職前,科技與資訊技術
大數據平台開發-全端與Python資料探勘工程師培訓班 第01期,臺中市,2019/11/13,2019/12/25,職前,建築與工程
2001 機械製圖與電腦繪圖(I)基礎A班第01期,臺中市,2019/11/11,2020/01/04,在職,科技與資訊技術
2002 機電控制配線A第01期,臺中市,2019/11/11,2020/01/04,在職,藝術與設計
2003 電腦輔助機械製圖AutoCAD基礎A班第01期,臺中市,2019/11/11,2020/01/06,在職,科技與資訊技術
2004 室內設計3D班第01期,臺中市,2019/11/11,2020/01/13,在職,藝術與設計
2006 氣液壓控制A班第01期,臺中市,2019/11/11,2020/01/04,在職,藝術與設計
機械產品設計與智慧物聯網人才培訓班 第01期,臺中市,2019/11/08,2019/12/30,職前,建築與工程
機械零件設計暨機構組合實務班 第01期,臺中市,2019/11/01,2019/12/17,職前,行政與管理
綠能住宅物業服務人員培訓班 第01期,臺中市,2019/10/30,2019/12/16,職前,行政與管理
自行車組裝維修專業技能培訓班 第01期,臺中市,2019/10/29,2019/12/02,職前,建築與工程
坐月子到宅照護員培訓班 第01期,臺中市,2019/10/28,2019/12/05,職前,行政與管理
雲端商務平台設計實務班 第02期,臺中市,2019/10/25,2019/12/16,職前,科技與資訊技術
專業坐月子服務人員培訓班 第02期,臺中市,2019/10/21,2019/11/12,職前,行政與管理
智慧機械手臂設計與產品商務應用開發班 第01期,臺中市,2019/10/21,2019/11/15,職前,科技與資訊技術
美容服務業複合店人員進階培訓班 第01期,臺中市,2019/10/21,2019/11/15,職前,行政與管理
多媒體廣告設計人才培訓班 第01期,臺中市,2019/10/18,2019/11/15,職前,科技與資訊技術
移地訓練-網路行銷D 第04期,臺中市,2019/10/18,2019/12/09,職前,科技與資訊技術
移地訓練-食品烘焙D 第04期,臺中市,2019/10/18,2019/12/30,職前,行政與管理
全人全照人才培訓班 第01期,臺中市,2019/10/17,2019/11/15,職前,行政與管理
ERP採購財務管理師養成班 第01期,臺中市,2019/10/17,2019/11/15,職前,行政與管理
AI機器人與數據分析應用培訓班 第01期,臺中市,2019/10/16,2019/11/13,職前,科技與資訊技術
UI/UX介面優化與RWD前端網頁設計實務班 第01期,臺中市,2019/10/14,2019/11/13,職前,科技與資訊技術
咖啡飲品產業經營行銷班 第01期,臺中市,2019/10/14,2019/11/12,職前,行政與管理
智慧網控人才培訓班 第01期,臺中市,2019/10/09,2019/11/29,職前,行政與管理
咖啡吧檯與早午餐輕食製作班 第01期,臺中市,2019/10/09,2019/11/11,職前,餐飲業
電腦輔助機械製圖與製造(臺中) 第04期,臺中市,2019/10/09,2019/12/30,職前,建築與工程
銀髮照護暨活動帶領人才培訓班 第01期,臺中市,2019/10/08,2019/11/11,職前,行政與管理
9077 ESPRIT車銑CAM班第01期,臺中市,2019/10/03,2019/11/12,在職,科技與資訊技術
9072 飾品製作基礎(三)第03期,臺中市,2019/10/01,2019/12/07,在職,藝術與設計
9052 基礎機構拆解能力培養AutoCAD基礎第02期,臺中市,2019/10/01,2019/11/30,在職,建築與工程
電腦網路建置與維護(臺中) 第02期,臺中市,2019/09/30,2019/12/09,職前,行政與管理
精密機械(臺中) 第08期,臺中市,2019/09/30,2019/12/09,職前,藝術與設計
工業電子(太陽能光電設置) 第02期,臺中市,2019/09/30,2019/12/09,職前,科技與資訊技術
室內裝修管理(臺中) 第01期,臺中市,2019/09/30,2019/12/09,職前,行政與管理
9056 海德漢控制器編程與實習第01期,臺中市,2019/09/30,2019/11/12,在職,科技與資訊技術
9055 電腦輔助設計3D CAD (For Creo Parametric )A3第03期,臺中市,2019/09/30,2019/11/12,在職,科技與資訊技術
景觀設計實務(臺中) 第02期,臺中市,2019/09/26,2019/12/02,職前,行政與管理
工業設計及3D列印整合應用班 第01期,臺中市,2019/09/26,2019/10/28,職前,科技與資訊技術
AI人工智慧與大數據實戰人才培訓班 第01期,臺中市,2019/09/24,2019/10/28,職前,科技與資訊技術
文創商品製作行銷班 第01期,臺中市,2019/09/23,2019/10/31,職前,行政與管理
9053 MasterCAM 基礎C第03期,臺中市,2019/09/23,2019/11/06,在職,科技與資訊技術
9054可程式機電控制進階B第02期,臺中市,2019/09/23,2019/11/09,在職,科技與資訊技術
9075 工業物聯網(軟硬體整合)基礎班第01期,臺中市,2019/09/23,2019/11/09,在職,科技與資訊技術
手作烘焙與點心製作班 第01期,臺中市,2019/09/16,2019/10/04,職前,餐飲業
UI介面設計與RWD前端程式培訓班 第01期,臺中市,2019/09/11,2019/10/08,職前,科技與資訊技術
物聯網應用服務層平台設計班 第01期,臺中市,2019/09/10,2019/10/28,職前,科技與資訊技術
大數據系統開發-全端與Python資料探工程師養成班 第01期,臺中市,2019/09/10,2019/10/07,職前,建築與工程
精密機械製圖-機構設計人才養成班 第01期,臺中市,2019/09/09,2019/10/28,職前,建築與工程
CNC銑床(臺中) 第02期,臺中市,2019/09/09,2019/11/25,職前,藝術與設計
跨平台網站設置與應用(臺中) 第02期,臺中市,2019/09/09,2019/11/25,職前,科技與資訊技術
飾品設計與製造(設計行銷) 第02期,臺中市,2019/09/09,2019/11/25,職前,藝術與設計
CAD工業產品設計與實體列印班 第01期,臺中市,2019/09/06,2019/10/14,職前,科技與資訊技術
食品烘焙技術人員（產訓合作專班） 第01期,臺中市,2019/09/03,2019/09/20,職前,行政與管理
9073 PowerMILL基礎第01期,臺中市,2019/09/02,2019/10/29,在職,科技與資訊技術
