課程名稱,上課地點,開放報名,開課日期,性質,職業分類
照顧服務員專班-職前班 第03期,臺南市,2021/01/19,2021/10/18,職前,行政與管理
創意會展活動企劃佈置視覺設計班 第01期,臺南市,2021/01/19,2021/09/17,職前,藝術與設計
數位商務資訊整合職前訓練班,臺南市永康區中正路529號(台南應用科技大學),2021/01/08,2022/01/17,青年,行政與管理
國際行銷企劃實務職前訓練班,臺南市永康區中正路529號,2021/01/05,2021/11/22,青年,行政與管理
數位行銷實戰人才班,臺南市永康區崑大路195號,2020/12/01,2021/06/28,青年,行政與管理
室內配線丙級第01期,臺南市,2020/11/13,2021/01/02,在職,行政與管理
機電整合控制(夜間)第01期,臺南市,2020/11/13,2021/01/02,在職,行政與管理
Arduino控制基礎第01期,臺南市,2020/11/13,2021/01/02,在職,科技與資訊技術
機電設備控制應用與故障判斷檢測第01期,臺南市,2020/11/13,2021/01/02,在職,行政與管理
智慧控制科技農業應用第01期,臺南市,2020/11/13,2021/01/02,在職,行政與管理
PLC可程式控制與應用第01期,臺南市,2020/11/13,2021/01/02,在職,科技與資訊技術
乙級室內配線第01期,臺南市,2020/11/13,2021/01/02,在職,行政與管理
木工裝潢第01期,臺南市,2020/11/13,2021/01/02,在職,藝術與設計
木工裝潢進階第01期,臺南市,2020/11/13,2021/01/02,在職,藝術與設計
CNC電腦數值控制車床(夜間)第01期,臺南市,2020/11/13,2021/01/02,在職,科技與資訊技術
創意商品設計自造第01期,臺南市,2020/11/13,2021/01/02,在職,藝術與設計
電控工程師(初階一)第01期,臺南市,2020/11/13,2021/01/02,在職,建築與工程
自來水配管丙級(夜間)第01期,臺南市,2020/11/13,2021/01/02,在職,行政與管理
AutoCAD實用(夜間)第01期,臺南市,2020/11/13,2021/01/02,在職,藝術與設計
室內設計手繪第01期,臺南市,2020/11/13,2021/01/02,在職,藝術與設計
SolidWorks電腦繪圖基礎與3D列印(夜間)第01期,臺南市,2020/11/13,2021/01/02,在職,科技與資訊技術
Autocad電腦機械繪圖第01期,臺南市,2020/11/13,2021/01/02,在職,科技與資訊技術
室內設計2D第01期,臺南市,2020/11/13,2021/01/02,在職,藝術與設計
工業配線丙級第01期,臺南市,2020/11/13,2021/01/02,在職,行政與管理
手作烘焙(一)第01期,臺南市,2020/11/13,2021/01/02,在職,餐飲業
創意派塔餅乾第01期,臺南市,2020/11/13,2021/01/02,在職,餐飲業
PowerMILL銑床第01期,臺南市,2020/11/13,2021/01/02,在職,藝術與設計
CNC銑床操作基礎(夜間)第01期,臺南市,2020/11/13,2021/01/02,在職,科技與資訊技術
電腦輔助設計與製造(CAD/CAM)(一)第01期,臺南市,2020/11/13,2021/01/02,在職,科技與資訊技術
簡易家具設計及製作(夜間)第01期,臺南市,2020/11/13,2021/01/02,在職,藝術與設計
數位攝影與影像編輯設計(夜間)第01期,臺南市,2020/11/13,2021/01/02,在職,科技與資訊技術
TIG氬氣鎢極電銲(夜間)第01期,臺南市,2020/11/13,2021/01/02,在職,科技與資訊技術
遙控無人機實務第01期,臺南市,2020/11/13,2021/01/02,在職,行政與管理
網路行銷實務第01期,臺南市,2020/11/13,2021/01/02,在職,行政與管理
CNC走心車床(夜間)第01期,臺南市,2020/11/13,2021/01/02,在職,科技與資訊技術
油壓控制第01期,臺南市,2020/11/13,2021/01/02,在職,行政與管理
西門子PLC控制基礎第01期,臺南市,2020/11/13,2021/01/02,在職,科技與資訊技術
工業機器人控制基礎第01期,臺南市,2020/11/13,2021/01/02,在職,科技與資訊技術
咖啡暨飲品調製技能培訓班 第01期,臺南市,2020/11/10,2020/12/03,職前,行政與管理
國際行銷企劃人才培訓班,臺南市永康區台南市中華路349號15樓之2,2020/11/09,2020/12/07,青年,行政與管理
全方位國際行銷企畫人才培訓,臺南市安南區台南市台江大道三段600號,2020/10/25,2021/06/10,青年,行政與管理
網頁設計師就業養成班,臺南市安南區台南市台江大道三段600號,2020/10/22,2021/03/02,青年,建築與工程
虛實互動多媒體遊戲程式設計與行銷班,臺南市中西區樹林街二段33號,2020/10/17,2021/07/13,青年,科技與資訊技術
半導體製程管路銲接班(產訓合作-漢科系統科技) 第07期,臺南市,2020/10/15,2020/11/23,職前,科技與資訊技術
商務統計圖表應用班 第01期,臺南市,2020/10/13,2020/12/29,職前,行政與管理
智慧自動化系統整合行銷人才培訓班 第01期,臺南市,2020/10/13,2020/12/15,職前,行政與管理
國際貿易實務暨保稅人員證照輔導班,臺南市永康區台南市崑大路195號,2020/09/25,2021/05/31,青年,行政與管理
國際行銷與電商經營實務班,臺南市永康區台南市崑大路195號,2020/09/24,2021/06/07,青年,行政與管理
鋰電池材料及應用技術訓練課程,臺南市東區台南市榮譽街67號 (臺南大學榮譽校區),2020/09/17,2021/08/30,青年,科技與資訊技術
電腦輔助智能設計與工程創課實務班(青年專班)第01期,(704)臺南市北區成功路2號2樓之2,2020/09/14,2020/10/29,青年,建築與工程
商業設計與物聯網APP行銷應用班(青年專班)第01期,(704)臺南市北區成功路2號2樓之2,2020/09/14,2020/10/30,青年,科技與資訊技術
中式料理技能培訓班 第01期,臺南市,2020/09/11,2020/11/03,職前,餐飲業
聯網技術與網路通訊應用培訓班,臺南市永康區南台街一號,2020/09/11,2020/10/30,青年,科技與資訊技術
跨界整合數位行銷人才培訓班（青年專班）第01期,(710)臺南市永康區中山東路430號3樓,2020/09/07,2020/10/30,青年,科技與資訊技術
CNC機械加工專業訓練班,臺南市永康區崑大路195號(崑山科技大學),2020/09/07,2020/11/12,青年,建築與工程
人工智慧與資訊產業應用班,臺南市歸仁區長大路一號,2020/09/03,2020/11/06,青年,科技與資訊技術
國貿業務人員職能基礎訓練班,臺南市永康區南台街1號,2020/09/01,2020/11/02,青年,行政與管理
網路創新數位行銷人才培訓班,臺南市仁德區二仁路一段60號(嘉南藥理大學),2020/09/01,2020/11/02,青年,餐飲業
工業4.0智慧生產線工程師培訓,臺南市永康區崑大路195號(崑山科技大學),2020/09/01,2021/01/28,青年,建築與工程
PLC自動控制實務班,臺南市永康區崑大路195號(崑山科技大學),2020/08/31,2021/03/03,青年,科技與資訊技術
電力電子與機電自動化工程師職能訓練班,臺南市永康區71005台南市南台街1號(南臺科技大學),2020/08/28,2021/06/28,青年,建築與工程
室內設計師培訓班(青年專班)第01期,(701)臺南市東區中華東路3段18號2樓,2020/08/26,2020/10/30,青年,建築與工程
GMP品保暨智慧資訊系統人才養成班,臺南市中西區民族路二段78號,2020/08/25,2020/10/26,青年,行政與管理
營建工程實務(台南) 第07期,臺南市,2020/08/14,2020/10/13,職前,行政與管理
建築空間繪圖(台南) 第07期,臺南市,2020/08/14,2020/10/13,職前,藝術與設計
電工班(台南) 第07期,臺南市,2020/08/14,2020/10/13,職前,行政與管理
PLC控制實務班(政策性課程) (台南) 第07期,臺南市,2020/08/14,2020/10/13,職前,行政與管理
農特商品智慧行銷設計(魚菜共生與智慧小農)(台南)班 第07期,臺南市,2020/08/14,2020/10/13,職前,行政與管理
在地點心與創意伴手禮(台南) 第07期,臺南市,2020/08/14,2020/10/13,職前,餐飲業
創意商品網路行銷班(台南) 第07期,臺南市,2020/08/14,2020/10/13,職前,行政與管理
自動控制(微處理與PLC控制)(政策性課程)(台南) 第07期,臺南市,2020/08/14,2020/10/13,職前,建築與工程
TIG氬氣鎢極銲接(政策性課程)(台南) 第07期,臺南市,2020/08/14,2020/10/13,職前,藝術與設計
電腦數值控制機械(CAD/CAM與CNC切削中心機)(政策性課程)(台南) 第07期,臺南市,2020/08/14,2020/10/13,職前,建築與工程
創意暨數位國際行銷企劃人才培訓班,臺南市仁德區二仁路一段60號(嘉南藥理大學),2020/08/12,2020/10/12,青年,行政與管理
智慧物聯網工程師產業職能基礎訓練班,臺南市永康區南台街一號,2020/08/08,2020/08/12,青年,建築與工程
人工智慧與資訊產業應用人才養成班,臺南市歸仁區長大路一號,2020/08/04,2021/06/23,青年,建築與工程
會計行政人員培訓班 第01期,臺南市,2020/08/04,2020/09/14,職前,行政與管理
照顧服務員專班-職前班 第01期,臺南市,2020/08/03,2020/09/09,職前,行政與管理
餐旅資訊管理系統實務班,臺南市仁德區文華一街89號,2020/07/28,2020/08/03,青年,行政與管理
視光醫學應用實務班,臺南市仁德區文華一街89號,2020/07/28,2020/08/03,青年,行政與管理
XR互動多媒體數位內容開發人才培訓班,臺南市歸仁區長大路一號,2020/07/28,2020/08/03,青年,科技與資訊技術
醫療大數據智慧運用班,臺南市仁德區文華一街89號,2020/07/28,2020/08/04,青年,行政與管理
國際醫療旅遊行銷企劃班,臺南市仁德區文華一街89號,2020/07/28,2020/08/10,青年,行政與管理
工業媒材與紙藝創作行銷班 第01期,臺南市,2020/07/23,2020/11/30,職前,藝術與設計
人工智慧與機器人專長培訓班,臺南市仁德區二仁路一段60號(嘉南藥理大學),2020/07/23,2020/09/14,青年,科技與資訊技術
行政文書處理證照班 第01期,臺南市,2020/07/22,2020/11/05,職前,行政與管理
昇降機裝修與證照輔導班,臺南市永康區台南市崑大路195號,2020/07/21,2020/11/14,青年,行政與管理
能源及減碳技術與應用班,臺南市東區大學路一號（成功大學光復校區工設二館一樓空中大學多功能教室),2020/07/18,2020/08/18,青年,行政與管理
美容時尚彩妝專才培訓班〈新住民專班〉 第01期,臺南市,2020/07/15,2020/11/10,職前,行政與管理
美編軟體繪圖班 第01期,臺南市,2020/07/10,2020/12/15,職前,科技與資訊技術
電力電子與機電自動化工程師職能訓練班,臺南市永康區71005台南市南台街1號(南台科技大學),2020/07/10,2020/07/20,青年,建築與工程
LabView與PLC整合控制基礎第03期,臺南市,2020/07/10,2020/09/03,在職,科技與資訊技術
Q系列PLC與伺服馬達控制第03期,臺南市,2020/07/10,2020/09/03,在職,科技與資訊技術
自來水配管丙級(夜間)第03期,臺南市,2020/07/10,2020/09/03,在職,行政與管理
遙控無人機實務第03期,臺南市,2020/07/10,2020/09/03,在職,行政與管理
電腦繪圖2D到3D第03期,臺南市,2020/07/10,2020/09/03,在職,科技與資訊技術
建築資訊模型（BIM）Autodesk Revit基礎第03期,臺南市,2020/07/10,2020/09/03,在職,科技與資訊技術
文創商品設計-陶藝應用(夜間)第03期,臺南市,2020/07/10,2020/09/03,在職,藝術與設計
TIG氬氣鎢極電銲(夜間)第03期,臺南市,2020/07/10,2020/09/03,在職,科技與資訊技術
電腦美工設計繪圖(夜間)第03期,臺南市,2020/07/10,2020/09/03,在職,藝術與設計
電腦輔助設計與製造(CAD/CAM)第03期,臺南市,2020/07/10,2020/09/03,在職,科技與資訊技術
PLC可程式控制與應用第03期,臺南市,2020/07/10,2020/09/03,在職,科技與資訊技術
室內空間漆作第03期,臺南市,2020/07/10,2020/09/03,在職,藝術與設計
汽車美容技術第03期,臺南市,2020/07/10,2020/09/03,在職,科技與資訊技術
網路行銷實務第03期,臺南市,2020/07/10,2020/09/03,在職,行政與管理
木工裝潢第03期,臺南市,2020/07/10,2020/09/03,在職,藝術與設計
機電整合實務電子第03期,臺南市,2020/07/10,2020/09/03,在職,行政與管理
數位攝影與影像編輯設計(夜間)第03期,臺南市,2020/07/10,2020/09/03,在職,科技與資訊技術
西門子PLC控制基礎第03期,臺南市,2020/07/10,2020/09/03,在職,科技與資訊技術
生活產品製作(木質)第03期,臺南市,2020/07/10,2020/09/03,在職,藝術與設計
機電整合控制(夜間)第03期,臺南市,2020/07/10,2020/09/03,在職,行政與管理
室內設計3D第03期,臺南市,2020/07/10,2020/09/03,在職,藝術與設計
Arduino控制基礎第03期,臺南市,2020/07/10,2020/09/03,在職,科技與資訊技術
CNC銑床操作基礎(夜間)第03期,臺南市,2020/07/10,2020/09/03,在職,科技與資訊技術
簡易家具設計及製作(夜間)第03期,臺南市,2020/07/10,2020/09/03,在職,藝術與設計
消防設備檢修實務(夜間)第03期,臺南市,2020/07/10,2020/09/03,在職,行政與管理
廣告設計繪圖(網拍美工)第03期,臺南市,2020/07/10,2020/09/03,在職,科技與資訊技術
AutoCAD實用(夜間)第03期,臺南市,2020/07/10,2020/09/03,在職,科技與資訊技術
乙級室內配線第03期,臺南市,2020/07/10,2020/09/03,在職,行政與管理
SolidWorks電腦繪圖基礎與3D列印(夜間)第03期,臺南市,2020/07/10,2020/09/03,在職,科技與資訊技術
小家電修護(夜間)第03期,臺南市,2020/07/10,2020/09/03,在職,行政與管理
CNC車銑複合第03期,臺南市,2020/07/10,2020/09/03,在職,科技與資訊技術
木工裝潢進階第03期,臺南市,2020/07/10,2020/09/03,在職,藝術與設計
工業配線丙級第03期,臺南市,2020/07/10,2020/09/03,在職,行政與管理
工業控制基礎第03期,臺南市,2020/07/10,2020/09/03,在職,行政與管理
在地點心與創意伴手禮(三)第03期,臺南市,2020/07/10,2020/09/03,在職,餐飲業
手作烘焙第03期,臺南市,2020/07/10,2020/09/03,在職,餐飲業
室內配線丙級第03期,臺南市,2020/07/10,2020/09/03,在職,行政與管理
電腦PLC自動控制機電整合班 第01期,臺南市,2020/07/04,2020/12/14,職前,科技與資訊技術
響應式網頁設計班 第01期,臺南市,2020/07/01,2020/11/24,職前,科技與資訊技術
托育人員專業訓練班(職前班) 第01期,臺南市,2020/07/01,2020/09/05,職前,行政與管理
室內設計(台南) 第06期,臺南市,2020/06/29,2020/08/26,職前,藝術與設計
汽機車烤漆及美容(台南) 第06期,臺南市,2020/06/29,2020/08/26,職前,行政與管理
烘焙(台南) 第06期,臺南市,2020/06/29,2020/08/26,職前,餐飲業
工廠自動化(PLC＆儀控)(政策性課程)(台南) 第06期,臺南市,2020/06/29,2020/08/26,職前,建築與工程
智慧機械手臂 第06期,臺南市,2020/06/29,2020/08/26,職前,科技與資訊技術
氣體系統配管技術專班 第06期,臺南市,2020/06/29,2020/08/26,職前,行政與管理
輕食米麵湯品料理培訓班 第01期,臺南市,2020/06/28,2020/09/22,職前,餐飲業
電商廣告投放培訓班 第01期,臺南市,2020/06/24,2020/09/21,職前,行政與管理
專業美容培訓班 第01期,臺南市,2020/06/23,2020/09/07,職前,行政與管理
照顧服務員專班-職前班 第02期,臺南市,2020/06/22,2020/07/29,職前,行政與管理
工程識圖及AutoCAD製圖班 第01期,臺南市,2020/06/16,2020/08/18,職前,藝術與設計
手機與電腦硬體裝修班 第01期,臺南市,2020/06/02,2020/08/24,職前,科技與資訊技術
照顧服務員專班-職前班 第02期,臺南市,2020/06/01,2020/07/15,職前,行政與管理
家事服務管理人員培訓班 第01期,臺南市,2020/05/29,2020/09/15,職前,行政與管理
辦公室文書軟體應用實務班 第01期,臺南市,2020/05/28,2020/07/07,職前,行政與管理
行政圖文處理綜合應用班 第01期,臺南市,2020/05/27,2020/08/11,職前,行政與管理
藥膳料理烹調班 第01期,臺南市,2020/05/27,2020/08/03,職前,餐飲業
PLC自動化控制實務人才培訓班 第01期,臺南市,2020/05/25,2020/10/12,職前,科技與資訊技術
精緻西點麵包培訓班 第01期,臺南市,2020/05/22,2020/08/25,職前,餐飲業
人工智慧與數據分析產業應用人才養成班,臺南市歸仁區長大路1號 (第三教學大樓5F）,2020/05/20,2020/07/13,青年,科技與資訊技術
新娘秘書人才培訓班 第01期,臺南市,2020/05/19,2020/08/03,職前,行政與管理
特殊銲接(政策性課程)(台南) 第05期,臺南市,2020/05/18,2020/07/16,職前,行政與管理
機電整合(政策性課程)(台南) 第05期,臺南市,2020/05/18,2020/07/16,職前,行政與管理
數位設計(網頁設計＆網路工程)(台南) 第05期,臺南市,2020/05/18,2020/07/16,職前,科技與資訊技術
智慧控制科技農業應用班(台南) 第05期,臺南市,2020/05/18,2020/07/16,職前,行政與管理
廣告設計(WebAPP網路行銷) (台南) 第05期,臺南市,2020/05/18,2020/07/16,職前,科技與資訊技術
消防安全設備管理(台南) 第05期,臺南市,2020/05/18,2020/07/16,職前,行政與管理
冷凍空調(台南) 第05期,臺南市,2020/05/18,2020/07/16,職前,行政與管理
水電(台南) 第05期,臺南市,2020/05/18,2020/07/16,職前,行政與管理
網路行銷設計與微電影創作(台南) 第05期,臺南市,2020/05/18,2020/07/16,職前,科技與資訊技術
創意家具設計及製作(台南) 第05期,臺南市,2020/05/18,2020/07/16,職前,藝術與設計
裝修工程實務(木作)(台南) 第05期,臺南市,2020/05/18,2020/07/16,職前,行政與管理
應用電子(太陽能光電技術應用)(政策性課程)(台南) 第05期,臺南市,2020/05/18,2020/07/16,職前,建築與工程
電腦輔助機械繪圖(政策性課程)(台南) 第05期,臺南市,2020/05/18,2020/07/16,職前,建築與工程
CNC銑床(政策性課程)(台南) 第05期,臺南市,2020/05/18,2020/07/16,職前,建築與工程
數位設計(網頁設計＆網路工程)(青年專班)(台南)第04期,(720)臺南市官田區官田工業區工業路40號,2020/05/18,2021/08/20,青年,科技與資訊技術
特殊銲接(青年專班)(政策性課程)(台南)第05期,(720)臺南市官田區官田工業區工業路40號,2020/05/18,2020/07/16,青年,建築與工程
數位設計(網頁設計＆網路工程)(青年專班)(台南)第05期,(720)臺南市官田區官田工業區工業路40號,2020/05/18,2020/07/16,青年,科技與資訊技術
芳香美容保健培訓班(新住民專班) 第01期,臺南市,2020/05/13,2020/08/17,職前,行政與管理
工業電腦繪圖設計實務班 第01期,臺南市,2020/05/13,2020/08/04,職前,科技與資訊技術
園藝植栽創意行銷班 第01期,臺南市,2020/05/13,2020/07/06,職前,行政與管理
飲料調製暨咖啡館經營管理實務班 第01期,臺南市,2020/05/11,2020/08/10,職前,行政與管理
咖啡調製與創意烘焙點心班(融合式專班) 第01期,臺南市,2020/05/08,2020/10/12,職前,餐飲業
烘焙技藝訓練班 第01期,臺南市,2020/05/06,2020/06/29,職前,餐飲業
烘焙食品暨創意點心訓練班 第01期,臺南市,2020/05/05,2020/07/01,職前,餐飲業
觀光導遊及環保生態導覽班 第01期,臺南市,2020/05/04,2020/08/03,職前,行政與管理
雲端工具與資料庫應用班 第01期,臺南市,2020/05/04,2020/11/09,職前,科技與資訊技術
有機與自然農法栽種產銷班 第01期,臺南市,2020/04/29,2020/11/30,職前,行政與管理
門市服務及幹部培訓班 第01期,臺南市,2020/04/29,2020/11/03,職前,行政與管理
園藝農業植栽經營培訓班 第01期,臺南市,2020/04/29,2020/08/06,職前,行政與管理
飲調與點心製作班 第01期,臺南市,2020/04/29,2020/07/06,職前,餐飲業
異國健康料理暨西餐烹調證照班 第01期,臺南市,2020/04/28,2020/07/13,職前,餐飲業
烘焙技藝訓練班 第01期,臺南市,2020/04/28,2020/07/20,職前,餐飲業
企劃提案與美編設計培訓班 第01期,臺南市,2020/04/28,2020/08/20,職前,藝術與設計
無國界特色料理與中餐證照班 第01期,臺南市,2020/04/28,2020/07/13,職前,行政與管理
照顧服務員專班-職前班 第03期,臺南市,2020/04/27,2020/10/06,職前,行政與管理
多媒體網頁設計班 第01期,臺南市,2020/04/27,2020/08/17,職前,科技與資訊技術
坐月子服務人員培訓班 第01期,臺南市,2020/04/26,2020/06/29,職前,行政與管理
視覺傳達與品牌設計班 第01期,臺南市,2020/04/23,2020/06/12,職前,藝術與設計
電子商務及網路行銷班 第01期,臺南市,2020/04/23,2020/06/30,職前,行政與管理
室內設計人員培訓班 第01期,臺南市,2020/04/22,2020/07/14,職前,行政與管理
異國風味料理烹調班 第01期,臺南市,2020/04/20,2020/06/30,職前,餐飲業
機械工程師養成(台南) 第04期,臺南市,2020/04/20,2020/06/12,職前,建築與工程
裝修工程實務(老屋修復)班(台南) 第04期,臺南市,2020/04/20,2020/06/12,職前,行政與管理
會場規劃佈置實務班 第01期,臺南市,2020/04/13,2020/06/12,職前,藝術與設計
伴手禮製作及包裝設計班 第01期,臺南市,2020/04/13,2020/05/28,職前,藝術與設計
智能工業機電設計及製圖整合實務班 第01期,臺南市,2020/04/10,2020/08/04,職前,藝術與設計
髮藝造型快剪培訓班 第01期,臺南市,2020/04/09,2020/05/27,職前,藝術與設計
行政電腦與網路應用培訓班 第01期,臺南市,2020/04/07,2020/05/04,職前,行政與管理
美睫美甲造型培訓班 第01期,臺南市,2020/04/07,2020/05/18,職前,藝術與設計
時尚整體造型實務班 第01期,臺南市,2020/04/06,2020/07/02,職前,藝術與設計
農特產品行銷班 第01期,臺南市,2020/04/01,2020/06/15,職前,行政與管理
複合式早午餐培訓班 第01期,臺南市,2020/04/01,2020/05/14,職前,餐飲業
皮雕文創培訓班 第01期,臺南市,2020/04/01,2020/05/05,職前,藝術與設計
會計與資訊技能應用班 第01期,臺南市,2020/03/31,2020/04/30,職前,行政與管理
電腦輔助工業製圖實務班 第01期,臺南市,2020/03/25,2020/10/13,職前,科技與資訊技術
數位行動裝置維修實務班 第01期,臺南市,2020/03/20,2020/06/03,職前,科技與資訊技術
多功能影像文書商務應用人才培訓班 第01期,臺南市,2020/03/18,2020/07/13,職前,行政與管理
AI資料科學專業人才養成班,臺南市歸仁區高發三路301號,2020/03/16,2020/08/03,青年,建築與工程
芳療保健養生實務班 第01期,臺南市,2020/03/13,2020/03/31,職前,行政與管理
在地點心與創意伴手禮(二)第02期,臺南市,2020/03/13,2020/05/07,在職,餐飲業
手作烘焙第02期,臺南市,2020/03/13,2020/05/07,在職,餐飲業
電控工程師(初階二)第02期,臺南市,2020/03/13,2020/05/07,在職,建築與工程
PC-BASED控制基礎與智慧機械概論第02期,臺南市,2020/03/13,2020/05/07,在職,科技與資訊技術
消防設備檢修實務(夜間)第02期,臺南市,2020/03/13,2020/05/07,在職,行政與管理
工業配線丙級第02期,臺南市,2020/03/13,2020/05/07,在職,行政與管理
車輛塗裝證照(週六)第02期,臺南市,2020/03/13,2020/05/07,在職,行政與管理
模具CAD/CAM(夜間)第02期,臺南市,2020/03/13,2020/05/07,在職,科技與資訊技術
CNC銑床控制器操作第02期,臺南市,2020/03/13,2020/05/07,在職,科技與資訊技術
PLC可程式控制與應用第02期,臺南市,2020/03/13,2020/05/07,在職,科技與資訊技術
電腦輔助設計與製造(CAD/CAM)第02期,臺南市,2020/03/13,2020/05/07,在職,科技與資訊技術
文創商品設計-陶藝應用(夜間)第02期,臺南市,2020/03/13,2020/05/07,在職,藝術與設計
TIG氬氣鎢極電銲(夜間)第02期,臺南市,2020/03/13,2020/05/07,在職,科技與資訊技術
自來水配管丙級(夜間)第02期,臺南市,2020/03/13,2020/05/07,在職,行政與管理
Autocad電腦機械繪圖第02期,臺南市,2020/03/13,2020/05/07,在職,科技與資訊技術
室內設計手繪第02期,臺南市,2020/03/13,2020/05/07,在職,藝術與設計
油壓伺服控制第02期,臺南市,2020/03/13,2020/05/07,在職,行政與管理
木工裝潢進階第02期,臺南市,2020/03/13,2020/05/07,在職,藝術與設計
SolidWorks電腦繪圖基礎與3D列印(夜間)第02期,臺南市,2020/03/13,2020/05/07,在職,科技與資訊技術
CNC走心車床第02期,臺南市,2020/03/13,2020/05/07,在職,科技與資訊技術
AutoCAD實用(夜間)第02期,臺南市,2020/03/13,2020/05/07,在職,藝術與設計
乙級室內配線第02期,臺南市,2020/03/13,2020/05/07,在職,行政與管理
廣告設計繪圖(包裝設計)第02期,臺南市,2020/03/13,2020/05/07,在職,藝術與設計
簡易家具設計及製作(夜間)第02期,臺南市,2020/03/13,2020/05/07,在職,藝術與設計
Inventor 3D 電腦繪圖基礎第02期,臺南市,2020/03/13,2020/05/07,在職,科技與資訊技術
CNC銑床操作基礎(夜間)第02期,臺南市,2020/03/13,2020/05/07,在職,科技與資訊技術
Arduino控制基礎第02期,臺南市,2020/03/13,2020/05/07,在職,科技與資訊技術
機電整合控制(夜間)第02期,臺南市,2020/03/13,2020/05/07,在職,行政與管理
生活產品製作(木質)第02期,臺南市,2020/03/13,2020/05/07,在職,藝術與設計
西門子PLC控制基礎第02期,臺南市,2020/03/13,2020/05/07,在職,科技與資訊技術
數位攝影與影像編輯設計(夜間)第02期,臺南市,2020/03/13,2020/05/07,在職,科技與資訊技術
車輛塗裝證照第02期,臺南市,2020/03/13,2020/05/07,在職,藝術與設計
木工裝潢第02期,臺南市,2020/03/13,2020/05/07,在職,藝術與設計
網路行銷實務第02期,臺南市,2020/03/13,2020/05/07,在職,行政與管理
汽車美容技術第02期,臺南市,2020/03/13,2020/05/07,在職,科技與資訊技術
室內配線丙級第02期,臺南市,2020/03/13,2020/05/07,在職,行政與管理
PowerMILL銑床第02期,臺南市,2020/03/13,2020/05/07,在職,藝術與設計
遙控無人機實務第02期,臺南市,2020/03/13,2020/05/07,在職,行政與管理
電腦美工設計繪圖(夜間)第02期,臺南市,2020/03/13,2020/05/07,在職,藝術與設計
機電設備控制應用與故障判斷檢測第02期,臺南市,2020/03/13,2020/05/07,在職,行政與管理
建築資訊模型（BIM）Autodesk Revit 實務第02期,臺南市,2020/03/13,2020/05/07,在職,科技與資訊技術
美容人才實務培訓班(新住民專班) 第01期,臺南市,2020/03/11,2020/04/06,職前,行政與管理
皮革工藝商品暨手工鞋製作應用班(融合式臺南班) 第01期,臺南市,2020/03/11,2020/07/20,職前,建築與工程
女裝打版暨平車織品應用班 第01期,臺南市,2020/03/11,2020/04/13,職前,藝術與設計
永續時尚織品暨流行袋包應用班(融合式臺南班) 第01期,臺南市,2020/03/11,2020/04/01,職前,藝術與設計
照顧服務員專班-職前班 第02期,臺南市,2020/03/10,2020/05/19,職前,行政與管理
全方位月子媽媽照顧服務技巧培訓班 第01期,臺南市,2020/03/09,2020/07/14,職前,行政與管理
照顧服務員專班-職前班 第02期,臺南市,2020/03/05,2020/06/01,職前,行政與管理
商業廣告視覺設計班 第01期,臺南市,2020/03/03,2020/07/08,職前,藝術與設計
照顧服務員專班-職前班 第01期,臺南市,2020/03/01,2020/08/10,職前,行政與管理
電腦輔助機械繪圖班 第01期,臺南市,2020/02/25,2020/06/02,職前,藝術與設計
專業清潔技術培訓班 第01期,臺南市,2020/02/25,2020/05/12,職前,行政與管理
飯店接待與餐點服務班 第01期,臺南市,2020/02/21,2020/10/05,職前,行政與管理
托育人員專業訓練班(職前A班) 第01期,臺南市,2020/02/21,2020/10/07,職前,行政與管理
產品設計師實務養成班 第01期,臺南市,2020/02/21,2020/05/11,職前,建築與工程
跨領域物業管理人才培訓班 第01期,臺南市,2020/02/19,2020/06/01,職前,行政與管理
跨境電商企劃銷售人才培訓班 第01期,臺南市,2020/02/19,2020/06/01,職前,行政與管理
芳香經絡整復調理實務班 第01期,臺南市,2020/02/18,2020/04/29,職前,金融與會計
照顧服務員專班-職前班 第01期,臺南市,2020/02/18,2020/09/01,職前,行政與管理
AutoCAD空間設計繪圖班 第01期,臺南市,2020/02/17,2020/06/01,職前,藝術與設計
TIG氬氣鎢極銲接(政策性課程)(台南) 第03期,臺南市,2020/02/17,2020/04/16,職前,藝術與設計
自動控制(微處理與PLC控制)(政策性課程)(台南) 第03期,臺南市,2020/02/17,2020/04/16,職前,建築與工程
PLC控制實務班(政策性課程) (台南) 第03期,臺南市,2020/02/17,2020/04/16,職前,行政與管理
營建工程實務(台南) 第03期,臺南市,2020/02/17,2020/04/16,職前,行政與管理
電工班(台南) 第03期,臺南市,2020/02/17,2020/04/16,職前,行政與管理
農特商品智慧行銷設計(魚菜共生與智慧小農)(台南)班 第03期,臺南市,2020/02/17,2020/04/16,職前,行政與管理
創意商品網路行銷班(台南) 第03期,臺南市,2020/02/17,2020/04/16,職前,行政與管理
在地點心與創意伴手禮(台南) 第03期,臺南市,2020/02/17,2020/04/16,職前,餐飲業
電腦數值控制機械(CAD/CAM與CNC切削中心機)(政策性課程)(台南) 第03期,臺南市,2020/02/17,2020/04/16,職前,建築與工程
照顧服務員專班-職前班 第01期,臺南市,2020/02/15,2020/07/08,職前,行政與管理
網路行銷素材設計培訓班 第01期,臺南市,2020/02/13,2020/04/13,職前,科技與資訊技術
照顧服務員專班-職前班 第01期,臺南市,2020/02/13,2020/08/17,職前,行政與管理
照顧服務員專班-在職班 第01期,臺南市,2020/02/12,2020/07/04,職前,行政與管理
