課程名稱,上課地點,開放報名,開課日期,性質,職業分類
跨境美業數位行銷應用人才培訓班,高雄市苓雅區中正二路30號8樓,2021/01/01,2021/06/08,青年,行政與管理
科技服務業資通訊人才培訓班,高雄市楠梓區卓越路2號,2021/01/01,2021/12/30,青年,行政與管理
智慧製造高值化扣件光學篩選檢測技術人才養成班,高雄市鳥松區澄清路840號,2021/01/01,2021/06/30,青年,建築與工程
CNC電腦輔助製造專業訓練班,高雄市路竹區中山路1821號,2020/12/20,2021/06/28,青年,科技與資訊技術
運動產業國際行銷人才養成班(第二梯次),高雄市路竹區中山路1821號,2020/12/14,2021/06/28,青年,行政與管理
工業配線第01期,高雄市,2020/12/11,2021/01/23,在職,行政與管理
冷氣冰箱維修第01期,高雄市,2020/12/11,2021/01/23,在職,行政與管理
機械加工-車床第01期,高雄市,2020/12/11,2021/01/25,在職,藝術與設計
可程式控制第01期,高雄市,2020/12/11,2021/01/23,在職,科技與資訊技術
氬氣鎢極電銲第01期,高雄市,2020/12/11,2021/01/25,在職,科技與資訊技術
電腦輔助繪圖AutoCAD第01期,高雄市,2020/12/11,2021/01/25,在職,科技與資訊技術
國際直播行銷人才養成訓練班,高雄市路竹區中山路1821號,2020/12/10,2021/06/10,青年,行政與管理
旅宿產業國際行銷班,高雄市三民區民族一路900號,2020/12/01,2021/06/21,青年,行政與管理
BIM綠能工程管理人員養成班,高雄市三民區建工路415號,2020/12/01,2021/06/28,青年,行政與管理
AI數據分析與應用入門實作班,高雄市苓雅區苓南路2號,2020/11/19,2021/05/31,青年,科技與資訊技術
舊衣改造縫紉暨流行袋包應用班 第01期,高雄市,2020/11/12,2020/12/30,職前,藝術與設計
幼補教師資及行政人力養成班 第02期,高雄市,2020/11/09,2020/12/16,職前,行政與管理
非破壞檢測證照實務班-目視及超音波,高雄市大寮區至學路288號,2020/11/09,2021/01/04,青年,行政與管理
銀髮蔬食創意料理班 第01期,高雄市,2020/11/06,2020/12/28,職前,餐飲業
銀髮早午餐實用料理及烘焙班 第01期,高雄市,2020/11/06,2020/12/08,職前,餐飲業
國際商務英語技能養成班,高雄市三民區民族一路900號,2020/11/05,2020/11/23,青年,行政與管理
樂齡膳食製備培訓班 第01期,高雄市,2020/11/03,2020/12/25,職前,行政與管理
AI導向之國際導覧精英培訓班,高雄市大樹區學城路一段1號,2020/11/01,2021/07/01,青年,科技與資訊技術
電腦動畫人才培訓班,高雄市苓雅區苓南路2號,2020/11/01,2021/01/04,青年,建築與工程
兒童教育與行政人員養成班 第02期,高雄市,2020/10/30,2020/12/04,職前,行政與管理
安親課輔人員培訓班 第01期,高雄市,2020/10/27,2020/12/08,職前,行政與管理
機電整合及物聯網實務班,高雄市路竹區中山路1821號,2020/10/26,2020/11/16,青年,科技與資訊技術
行動商務系統設計與開發 第01期,高雄市,2020/10/26,2021/01/05,職前,科技與資訊技術
電腦數值控制與機械加工 第01期,高雄市,2020/10/26,2021/01/05,職前,科技與資訊技術
可程式機電控制 第01期,高雄市,2020/10/26,2021/01/05,職前,科技與資訊技術
銲接實務班(產訓) 第01期,高雄市,2020/10/26,2021/01/05,職前,行政與管理
網拍多媒體行銷 第01期,高雄市,2020/10/26,2021/01/05,職前,科技與資訊技術
物流從業人員 第01期,高雄市,2020/10/26,2021/01/05,職前,行政與管理
國際貿易行銷 第01期,高雄市,2020/10/26,2021/01/05,職前,行政與管理
旅遊從業人員 第01期,高雄市,2020/10/26,2021/01/05,職前,行政與管理
童衣服飾與皮藝設計班 第01期,高雄市,2020/10/21,2020/12/02,職前,藝術與設計
國際智慧跨域高級管家人才行銷培訓班,高雄市大樹區學城路一段一號,2020/10/12,2021/03/01,青年,行政與管理
銀髮養生健康料理及烘焙人員培訓班 第01期,高雄市,2020/10/09,2020/11/16,職前,餐飲業
產業機電暨CNC數控技術人才養成班,高雄市路竹區中山路1821號(高苑科技大學),2020/10/01,2020/12/02,青年,建築與工程
智慧零售與數據分析實務人才養成班,高雄市燕巢區大學路1號,2020/10/01,2020/12/07,青年,科技與資訊技術
離岸風電產業人才培訓班,高雄市楠梓區海專路142號高雄科技大學,2020/10/01,2021/01/12,青年,行政與管理
離岸風電海事工程就業輔導班第一梯次,高雄市茄萣區正大路500號,2020/10/01,2021/01/21,青年,行政與管理
智慧機械設計製造人才養成班,高雄市三民區建工路415號(高雄科技大學建工校區),2020/09/28,2021/06/29,青年,建築與工程
會計助理與行政人員養成班 第01期,高雄市,2020/09/26,2020/11/02,職前,行政與管理
雲端辦公室資訊技能班 第01期,高雄市,2020/09/21,2020/11/05,職前,行政與管理
跨境電商社群媒體行銷實戰班(青年專班)第01期,(807)高雄市三民區建國二路255號2-3樓,2020/09/15,2020/10/26,青年,科技與資訊技術
工業物聯網與3D模型製作實務班(青年專班)第01期,(807)高雄市三民區建國二路255號2-3樓,2020/09/15,2020/10/28,青年,建築與工程
挖掘機職業技能青年專班第01期,(831)高雄市大寮區鳳屏一路5號3樓,2020/09/15,2020/10/29,青年,建築與工程
商業平台建置與網頁程式設計人才養成班(青年專班)第01期,(802)高雄市苓雅區和平一路116號,2020/09/14,2020/10/29,青年,建築與工程
電商平台設計暨社群行銷與視覺化數據分析班(青年專班)第01期,(807)高雄市三民區中山一路318號,2020/09/14,2020/10/30,青年,科技與資訊技術
機械設計與python程式爬蟲班(青年專班)第01期,(800)高雄市新興區中山一路243號,2020/09/14,2020/10/23,青年,科技與資訊技術
不動產經紀人員暨地政士業專業培訓班第01期,(807)高雄市三民區九如二路150號17樓,2020/09/14,2020/10/30,青年,行政與管理
不動產買賣租賃暨包租代管專業培訓班 第01期,高雄市,2020/09/14,2020/10/19,職前,行政與管理
室內創意設計及電腦繪圖培訓班 第01期,高雄市,2020/09/10,2020/10/12,職前,藝術與設計
綠能科技及室內設計訓練班,高雄市苓雅區苓南路2號,2020/09/01,2020/10/23,青年,藝術與設計
AI數據分析與應用入門實作班,高雄市苓雅區苓南路2號,2020/09/01,2020/11/23,青年,科技與資訊技術
無人機專業飛手操作訓練班,高雄市苓雅區苓南路2號,2020/09/01,2021/03/05,青年,行政與管理
VBA+Power BI大數據與金融數位就業人才培訓班,高雄市前金區五福三路21號7樓,2020/09/01,2020/11/02,青年,科技與資訊技術
無人機專業飛手操作訓練班,高雄市苓雅區苓南路2號,2020/09/01,2020/11/06,青年,行政與管理
BS09托育人員職前平日3班 第03期,高雄市,2020/08/31,2020/09/29,職前,行政與管理
NA34-照服職前班 第01期,高雄市,2020/08/31,2020/09/22,職前,行政與管理
行動商務APP程式開發設計班 第01期,高雄市,2020/08/27,2020/09/29,職前,科技與資訊技術
堆高機及固定式起重機機上操作雙技能培訓班 第01期,高雄市,2020/08/27,2020/11/16,職前,行政與管理
數位經營管理實務班,高雄市路竹區中山路1821號,2020/08/25,2020/10/05,青年,行政與管理
國際雙語商務產業訓練班,高雄市路竹區中山路1821號,2020/08/20,2020/09/21,青年,行政與管理
太陽光電系統配線及儲能專班 第01期,高雄市,2020/08/18,2020/09/28,職前,建築與工程
跨境數位行銷應用人才培訓班,高雄市前鎮區復興四路12號6樓之5,2020/08/17,2020/08/31,青年,行政與管理
電子材料應用實務班,高雄市路竹區中山路1821號,2020/08/15,2020/09/21,青年,科技與資訊技術
NAS1-照服自訓自用實習專班 第01期,高雄市,2020/08/13,2020/09/17,職前,行政與管理
美容從業人員技能養成班 第01期,高雄市,2020/08/12,2020/09/28,職前,建築與工程
智慧跨域觀光餐旅菁英培訓班,高雄市大樹區學城路一段1號,2020/08/12,2020/09/21,青年,餐飲業
資訊傳播實務班,高雄市路竹區中山路1821號,2020/08/11,2020/09/21,青年,行政與管理
NA35-照服職前班 第01期,高雄市,2020/08/10,2020/10/05,職前,行政與管理
智慧科技人才培育班,高雄市路竹區中山路1821號,2020/08/10,2020/09/21,青年,行政與管理
電機技術與數位人才培訓班,高雄市路竹區中山路1821號,2020/08/10,2020/09/21,青年,建築與工程
電腦輔助製造Mastercam(CNC車床),高雄市,2020/08/03,2020/09/21,在職,科技與資訊技術
機械加工-銑床第01期,高雄市,2020/08/03,2020/09/21,在職,藝術與設計
Python程式設計入門第01期,高雄市,2020/08/03,2020/10/06,在職,科技與資訊技術
網路路由技術整合基礎第01期,高雄市,2020/08/03,2020/09/19,在職,科技與資訊技術
油壓控制基礎第01期,高雄市,2020/08/03,2020/09/19,在職,行政與管理
半自動電銲第01期,高雄市,2020/08/03,2020/09/21,在職,科技與資訊技術
離岸風電國際銲接技術人才培訓課程(一般手工電銲),高雄市大寮區至學路288號,2020/07/28,2020/08/31,青年,建築與工程
門市流通網路商店人員培訓班 第01期,高雄市,2020/07/17,2020/09/01,職前,行政與管理
NA27-照服職前班 第01期,高雄市,2020/07/13,2020/08/03,職前,行政與管理
動畫遊戲媒體計畫尖兵,高雄市燕巢區橫山路59號,2020/07/13,2020/08/03,青年,科技與資訊技術
社群經營與數位行銷實務人才培訓班,高雄市三民區建工路415號(行政大樓B1培訓空間),2020/07/13,2020/08/20,青年,行政與管理
NA33-照服職前班 第01期,高雄市,2020/07/10,2020/09/07,職前,行政與管理
社群媒體行銷實戰班 第01期,高雄市,2020/07/09,2020/08/17,職前,科技與資訊技術
大客車A班 第01期,高雄市,2020/07/09,2020/08/10,職前,行政與管理
綜合銲接(政策性課程) 第02期,高雄市,2020/07/06,2020/09/23,職前,行政與管理
旅遊從業人員 第04期,高雄市,2020/07/06,2020/09/23,職前,行政與管理
國際貿易行銷 第04期,高雄市,2020/07/06,2020/09/23,職前,行政與管理
電腦輔助創意設計與製造(政策性課程) 第04期,高雄市,2020/07/06,2020/09/16,職前,建築與工程
室內及工業配線 第01期,高雄市,2020/07/06,2020/09/16,職前,行政與管理
機電控制 第02期,高雄市,2020/07/06,2020/09/16,職前,行政與管理
智慧電子實務應用 第02期,高雄市,2020/07/06,2020/09/16,職前,科技與資訊技術
網路管理與通信技術整合實務 第02期,高雄市,2020/07/06,2020/09/16,職前,行政與管理
NA26-照服職前班 第01期,高雄市,2020/07/02,2020/07/29,職前,行政與管理
智慧科技應用程式開發實務人才培訓班,高雄市楠梓區卓越路2號,2020/07/01,2020/08/25,青年,科技與資訊技術
工業配線第02期,高雄市,2020/07/01,2020/08/15,在職,行政與管理
AngularJS/Angular 開發入門第01期,高雄市,2020/07/01,2020/08/10,在職,科技與資訊技術
自來水管配管第01期,高雄市,2020/07/01,2020/08/22,在職,行政與管理
可程式控制第01期,高雄市,2020/07/01,2020/08/15,在職,科技與資訊技術
電腦輔助立體繪圖Solidworks第02期,高雄市,2020/07/01,2020/08/10,在職,科技與資訊技術
BS13托育人員職前平日班 第03期,高雄市,2020/06/22,2020/09/01,職前,行政與管理
BS07托育人員職前平日1班 第01期,高雄市,2020/06/18,2020/07/15,職前,行政與管理
BS03托育人員職前平日3班 第03期,高雄市,2020/06/13,2020/08/03,職前,行政與管理
太陽光電架設工程實務班 第01期,高雄市,2020/06/08,2020/07/28,職前,行政與管理
電腦輔助機械設計製圖深化培訓班 第01期,高雄市,2020/06/03,2020/08/13,職前,建築與工程
女子美髮(丙)職能基準課程 第01期,高雄市,2020/06/03,2020/07/22,職前,行政與管理
NA30-照服職前班 第01期,高雄市,2020/06/01,2020/08/04,職前,行政與管理
NA32-照服職前班 第01期,高雄市,2020/05/21,2020/09/17,職前,行政與管理
複合式烘焙餐飲技能班(原住民專班) 第01期,高雄市,2020/05/21,2020/08/31,職前,行政與管理
BS14托育人員職前平日班 第01期,高雄市,2020/05/20,2020/06/15,職前,行政與管理
中餐烹調職能進階班 第01期,高雄市,2020/05/18,2020/08/11,職前,行政與管理
NA24-照服職前班 第01期,高雄市,2020/05/18,2020/07/06,職前,行政與管理
無國界餐飲技能訓練班 第01期,高雄市,2020/05/15,2020/08/17,職前,行政與管理
專業家事管理人員培訓班 第01期,高雄市,2020/05/14,2020/07/29,職前,行政與管理
服裝袋包從業人員培訓班 第01期,高雄市,2020/05/06,2020/07/20,職前,行政與管理
幼補教師資及行政人力養成班 第01期,高雄市,2020/05/05,2020/07/29,職前,行政與管理
NA18-照服職前班 第01期,高雄市,2020/05/05,2020/06/01,職前,行政與管理
食尚蔬食養生烘焙班 第01期,高雄市,2020/05/04,2020/06/15,職前,餐飲業
形象美學特色造型設計班 第01期,高雄市,2020/05/04,2020/07/01,職前,藝術與設計
NA25-照服職前班 第01期,高雄市,2020/05/04,2020/07/27,職前,行政與管理
電腦軟體應用暨電腦輔助機械設計製圖班 第01期,高雄市,2020/05/04,2020/07/01,職前,建築與工程
NA28-照服職前班 第01期,高雄市,2020/05/04,2020/08/03,職前,行政與管理
玩皮布藝與服飾設計班 第01期,高雄市,2020/05/04,2020/07/23,職前,藝術與設計
BS05托育人員職前假日班 第01期,高雄市,2020/05/04,2020/07/25,職前,行政與管理
BS04托育人員職前平日4班 第04期,高雄市,2020/05/04,2020/06/29,職前,行政與管理
NA23-照服職前平日班 第01期,高雄市,2020/05/01,2020/07/01,職前,行政與管理
離岸風電產業人才培訓班,高雄市楠梓區海專路142號(高雄科技大學楠梓校區),2020/05/01,2020/07/21,青年,行政與管理
兒童教育與行政人員養成班 第01期,高雄市,2020/04/28,2020/07/08,職前,行政與管理
時尚風造型暨美甲技術人才養成班 第01期,高雄市,2020/04/28,2020/07/20,職前,行政與管理
創意手作烘焙點心製作班 第01期,高雄市,2020/04/21,2020/06/11,職前,餐飲業
NA19-照服職前檢定專班 第01期,高雄市,2020/04/20,2020/06/02,職前,行政與管理
手工電銲暨半自動電銲 第01期,高雄市,2020/04/20,2020/07/14,職前,科技與資訊技術
國際貿易行銷 第03期,高雄市,2020/04/20,2020/07/14,職前,行政與管理
旅遊從業人員 第03期,高雄市,2020/04/20,2020/07/03,職前,行政與管理
機電整合(政策性課程) 第01期,高雄市,2020/04/20,2020/07/14,職前,行政與管理
電腦數值控制與機械加工(政策性課程) 第02期,高雄市,2020/04/20,2020/07/14,職前,建築與工程
行動商務系統設計與開發 第02期,高雄市,2020/04/20,2020/07/14,職前,科技與資訊技術
水電技術 第01期,高雄市,2020/04/20,2020/07/14,職前,行政與管理
電腦輔助繪圖與3D列印創作 第01期,高雄市,2020/04/20,2020/07/14,職前,科技與資訊技術
網拍多媒體行銷 第02期,高雄市,2020/04/20,2020/07/14,職前,科技與資訊技術
多媒材皮革手作應用班 第01期,高雄市,2020/04/14,2020/06/09,職前,藝術與設計
BS08托育人員職前平日2班 第02期,高雄市,2020/04/08,2020/05/04,職前,行政與管理
時尚美甲美睫造型培訓班 第01期,高雄市,2020/04/07,2020/05/07,職前,藝術與設計
時尚髮型剪燙班 第01期,高雄市,2020/04/07,2020/06/29,職前,藝術與設計
NA22-照服職前班 第01期,高雄市,2020/04/06,2020/06/15,職前,行政與管理
離岸風電海事工程就業輔導班,高雄市楠梓區高楠公路1001號,2020/04/01,2020/06/29,青年,行政與管理
無國界料理養成班 第01期,高雄市,2020/03/30,2020/05/06,職前,藝術與設計
麵食茶堂創業培訓班 第01期,高雄市,2020/03/30,2020/06/09,職前,餐飲業
空調實務進階第01期,高雄市,2020/03/30,2020/05/16,在職,行政與管理
氬氣鎢極電銲第01期,高雄市,2020/03/30,2020/05/11,在職,科技與資訊技術
ASP.NET MVC 網站系統開發入門第01期,高雄市,2020/03/30,2020/05/23,在職,科技與資訊技術
網路架設與AD伺服器管理實務第01期,高雄市,2020/03/30,2020/05/11,在職,科技與資訊技術
工業配線第01期,高雄市,2020/03/30,2020/05/16,在職,行政與管理
電腦輔助立體繪圖Solidworks第01期,高雄市,2020/03/30,2020/05/11,在職,科技與資訊技術
金工飾品設計與行銷培訓班 第01期,高雄市,2020/03/26,2020/05/06,職前,藝術與設計
烘焙舞茶培訓班 第01期,高雄市,2020/03/26,2020/06/11,職前,餐飲業
BS10托育人員在職假日1班 第01期,高雄市,2020/03/20,2020/05/17,職前,行政與管理
專精餐飲服務人員培訓班 第01期,高雄市,2020/03/18,2020/05/13,職前,行政與管理
BS12托育人員職前平日班 第02期,高雄市,2020/03/18,2020/06/01,職前,行政與管理
社會住宅包租代管暨仲介專業培訓班 第01期,高雄市,2020/03/17,2020/05/11,職前,行政與管理
活力餐飲技能培訓班 第01期,高雄市,2020/03/17,2020/06/12,職前,行政與管理
經典西點烘焙食品製作班 第01期,高雄市,2020/03/17,2020/05/27,職前,餐飲業
NA17-照服職前平日班 第01期,高雄市,2020/03/16,2020/08/03,職前,行政與管理
BS06托育人員在職假日班 第01期,高雄市,2020/03/16,2020/07/04,職前,行政與管理
精緻烘焙暨中式米麵食人才培訓班 第01期,高雄市,2020/03/16,2020/05/18,職前,餐飲業
衣飾打版量身訂製班 第01期,高雄市,2020/03/12,2020/07/31,職前,科技與資訊技術
金融理財經營管理培訓班 第01期,高雄市,2020/03/10,2020/05/18,職前,行政與管理
咖啡調飲及烘焙技術人才養成班 第01期,高雄市,2020/03/10,2020/04/27,職前,藝術與設計
不動產經紀業人員專業培訓班 第01期,高雄市,2020/03/10,2020/04/27,職前,行政與管理
電子商務經營與零售流通行銷培訓班 第01期,高雄市,2020/03/09,2020/04/15,職前,行政與管理
NA07-照服職前班 第01期,高雄市,2020/03/05,2020/03/30,職前,行政與管理
服裝設計暨舊衣再造培訓班 第01期,高雄市,2020/03/04,2020/08/27,職前,行政與管理
鏟裝機挖土機雙技能訓練班 第01期,高雄市,2020/03/04,2020/05/19,職前,行政與管理
婚禮會場佈置企劃實務班 第01期,高雄市,2020/03/03,2020/05/14,職前,藝術與設計
ERP資源應用與會計助理人員養成班 第01期,高雄市,2020/03/02,2020/05/29,職前,行政與管理
物料搬運工具專業人才培訓班 第01期,高雄市,2020/03/02,2020/06/18,職前,行政與管理
ERP企業與會計資訊技能應用班 第01期,高雄市,2020/03/02,2020/06/08,職前,行政與管理
幸福婚禮顧問師專業人才培訓班 第01期,高雄市,2020/03/02,2020/05/04,職前,行政與管理
ERP企業與會計財務管理實務班 第01期,高雄市,2020/03/02,2020/03/30,職前,行政與管理
冷凍空調配線 第01期,高雄市,2020/03/02,2020/05/05,職前,行政與管理
網拍多媒體行銷 第01期,高雄市,2020/03/02,2020/05/05,職前,科技與資訊技術
電腦數值控制-CNC車床 第01期,高雄市,2020/03/02,2020/05/05,職前,科技與資訊技術
室內配線 第01期,高雄市,2020/03/02,2020/05/05,職前,行政與管理
物流從業人員 第02期,高雄市,2020/03/02,2020/05/13,職前,行政與管理
BS02托育人員職前平日2班 第02期,高雄市,2020/03/01,2020/04/20,職前,行政與管理
創意婚禮顧問師暨新娘秘書班 第01期,高雄市,2020/02/26,2020/03/26,職前,行政與管理
中西複合式早午餐養成班 第01期,高雄市,2020/02/26,2020/08/14,職前,餐飲業
兒童課後照顧服務人員培訓班 第01期,高雄市,2020/02/26,2020/05/07,職前,行政與管理
NA20-照服職前班 第01期,高雄市,2020/02/25,2020/07/01,職前,行政與管理
NA29-照服職前班 第01期,高雄市,2020/02/25,2020/08/03,職前,行政與管理
時尚快剪造型沙龍就業技能班 第01期,高雄市,2020/02/25,2020/06/19,職前,藝術與設計
雷射切割應用與電腦繪圖實務班 第01期,高雄市,2020/02/25,2020/06/30,職前,科技與資訊技術
機械設計與建模人才養成班 第01期,高雄市,2020/02/25,2020/08/17,職前,建築與工程
不動產經紀業與地政士專業培訓班 第01期,高雄市,2020/02/25,2020/05/18,職前,行政與管理
人工智慧商業應用實務班 第01期,高雄市,2020/02/25,2020/05/28,職前,科技與資訊技術
節能智慧感測暨冷涷空調裝修實務班 第01期,高雄市,2020/02/24,2020/07/01,職前,藝術與設計
兒童課後照顧服務人員培訓班 第01期,高雄市,2020/02/24,2020/05/13,職前,行政與管理
BS01托育人員職前平日1班 第01期,高雄市,2020/02/23,2020/03/23,職前,行政與管理
醍醐料理養成班 第01期,高雄市,2020/02/22,2020/04/20,職前,藝術與設計
家事達人培訓班 第01期,高雄市,2020/02/21,2020/06/01,職前,行政與管理
原民生活用品應用班(原住民專班) 第01期,高雄市,2020/02/19,2020/03/12,職前,行政與管理
NA13照服在職班 第01期,高雄市,2020/02/18,2020/05/16,職前,行政與管理
兒童課後照顧服務人員培訓班 第01期,高雄市,2020/02/18,2020/05/20,職前,行政與管理
NA16-照服在職實習專班 第01期,高雄市,2020/02/17,2020/08/30,職前,行政與管理
NA10-照服職前班 第01期,高雄市,2020/02/17,2020/04/06,職前,行政與管理
西餐暨調飲職能培訓班 第01期,高雄市,2020/02/17,2020/08/20,職前,行政與管理
好運月子中餐膳食訓練班 第01期,高雄市,2020/02/17,2020/04/29,職前,餐飲業
樂活手作米麵食製作班 第01期,高雄市,2020/02/17,2020/03/30,職前,藝術與設計
幸福烘焙愛戀果茶培訓班 第01期,高雄市,2020/02/17,2020/06/29,職前,餐飲業
BS11托育人員職前平日班 第01期,高雄市,2020/02/17,2020/03/09,職前,行政與管理
手感布作設計縫紉班 第01期,高雄市,2020/02/17,2020/05/12,職前,藝術與設計
工業產品設計實務班 第01期,高雄市,2020/02/17,2020/04/20,職前,藝術與設計
袋包縫紉製作實務班 第01期,高雄市,2020/02/15,2020/05/04,職前,藝術與設計
創意快速剪髮培訓班 第01期,高雄市,2020/02/14,2020/07/09,職前,藝術與設計
自走車應用智聯網設計班 第01期,高雄市,2020/02/14,2020/05/15,職前,科技與資訊技術
電腦製圖與產品製作班 第01期,高雄市,2020/02/11,2020/04/13,職前,藝術與設計
室內設計及電腦輔助繪圖培訓班 第01期,高雄市,2020/02/11,2020/03/16,職前,建築與工程
智慧機器設計與控制實務班 第01期,高雄市,2020/02/07,2020/03/30,職前,科技與資訊技術
數位加工CAD製圖與CNC整合製作班 第01期,高雄市,2020/02/07,2020/03/26,職前,科技與資訊技術
高值有機農產品行銷班 第01期,高雄市,2020/02/07,2020/07/20,職前,行政與管理
藍染服飾商品設計班 第01期,高雄市,2020/02/07,2020/07/02,職前,藝術與設計
NA05-照服職前班 第01期,高雄市,2020/02/03,2020/03/02,職前,行政與管理
自動製造高值化扣件光學篩選檢測技術人才養成班,高雄市鳥松區澄清路840號（正修科技大學）,2020/02/01,2020/09/07,青年,建築與工程
NA21-照服在職班 第01期,高雄市,2020/01/21,2020/08/01,職前,行政與管理
NA11-照服職前班 第01期,高雄市,2020/01/21,2020/04/06,職前,行政與管理
NA12-照服職前班 第01期,高雄市,2020/01/21,2020/08/25,職前,行政與管理
AI生活智慧節能技術設計暨物聯網應用班 第01期,高雄市,2020/01/20,2020/03/13,職前,科技與資訊技術
NA15照服職前班 第01期,高雄市,2020/01/10,2020/05/07,職前,行政與管理
NA03-照服職前班 第01期,高雄市,2020/01/09,2020/02/26,職前,行政與管理
NA06-照服職前班 第06期,高雄市,2020/01/06,2020/03/02,職前,行政與管理
旅遊從業人員 第02期,高雄市,2020/01/06,2020/03/31,職前,行政與管理
機電控制 第01期,高雄市,2020/01/06,2020/03/24,職前,行政與管理
會展產業(MICE)人才培訓 第01期,高雄市,2020/01/06,2020/03/31,職前,科技與資訊技術
國際貿易行銷 第02期,高雄市,2020/01/06,2020/03/31,職前,行政與管理
水電及工業配線(產訓) 第01期,高雄市,2020/01/06,2020/03/24,職前,行政與管理
智慧電子實務應用 第01期,高雄市,2020/01/06,2020/03/24,職前,科技與資訊技術
網路管理與通信技術整合實務 第01期,高雄市,2020/01/06,2020/03/24,職前,行政與管理
綜合銲接(政策性課程) 第01期,高雄市,2020/01/06,2020/03/24,職前,行政與管理
電腦輔助創意設計與製造(政策性課程) 第02期,高雄市,2020/01/06,2020/03/24,職前,建築與工程
NA14-照服職前實習專班 第01期,高雄市,2020/01/01,2020/04/20,職前,行政與管理
NA02-照服職前班 第01期,高雄市,2020/01/01,2020/02/27,職前,行政與管理
NA-08照服在職班 第01期,高雄市,2020/01/01,2020/03/14,職前,行政與管理
NA04-照服職前班 第01期,高雄市,2020/01/01,2020/03/16,職前,行政與管理
NA09照服職前(假日)班 第01期,高雄市,2019/12/31,2020/04/04,職前,行政與管理
NA31照服在職班 第01期,高雄市,2019/12/31,2020/08/22,職前,行政與管理
NA01-照服職前班 第01期,高雄市,2019/12/25,2020/01/31,職前,行政與管理
電腦輔助繪圖inventor與3D列印創作第01期,高雄市,2019/12/12,2020/02/05,在職,科技與資訊技術
機械加工-車床第01期,高雄市,2019/12/12,2020/02/05,在職,藝術與設計
電腦輔助製造Mastercam第01期,高雄市,2019/12/12,2020/02/05,在職,科技與資訊技術
一般手工電銲第01期,高雄市,2019/12/12,2020/02/05,在職,藝術與設計
接案行銷實務班 第02期,高雄市,2019/11/06,2019/12/13,職前,行政與管理
複合式餐飲門市服務培訓班 第01期,高雄市,2019/11/05,2019/12/13,職前,行政與管理
行政助理與廣宣製作人員訓練班 第01期,高雄市,2019/11/01,2019/12/06,職前,行政與管理
數位遊戲開發設計班 第01期,高雄市,2019/11/01,2019/12/13,職前,科技與資訊技術
大數據分析產業應用設計班 第01期,高雄市,2019/10/31,2019/12/13,職前,科技與資訊技術
金融理財從業人員訓練班 第01期,高雄市,2019/10/31,2019/12/02,職前,行政與管理
ERP企業與財務管理實務班 第01期,高雄市,2019/10/31,2019/12/10,職前,行政與管理
地政士暨業務助理專業培訓班 第01期,高雄市,2019/10/23,2019/12/02,職前,行政與管理
房屋銷售業務人員專業培訓班 第01期,高雄市,2019/10/23,2019/11/25,職前,行政與管理
物流從業人員 第01期,高雄市,2019/10/21,2020/01/03,職前,行政與管理
電腦數值控制與機械加工 第01期,高雄市,2019/10/21,2020/01/03,職前,科技與資訊技術
工業配管與銲接實務 第01期,高雄市,2019/10/21,2020/01/03,職前,行政與管理
旅遊從業人員 第01期,高雄市,2019/10/21,2020/01/03,職前,行政與管理
可程式機電控制 第01期,高雄市,2019/10/21,2020/01/03,職前,科技與資訊技術
電腦輔助創意設計與製造 第01期,高雄市,2019/10/21,2020/01/03,職前,科技與資訊技術
行動商務系統設計與開發 第01期,高雄市,2019/10/21,2020/01/03,職前,科技與資訊技術
國際貿易行銷 第01期,高雄市,2019/10/21,2020/01/03,職前,行政與管理
虛實整合行銷與活動企劃人員養成班 第01期,高雄市,2019/10/15,2019/12/10,職前,行政與管理
互動式網站設計與維運人員養成班 第01期,高雄市,2019/10/15,2019/12/05,職前,科技與資訊技術
木工技術人才養成班 第01期,高雄市,2019/09/24,2019/11/18,職前,建築與工程
銀寶餐飲料理技能班 第01期,高雄市,2019/09/23,2019/11/27,職前,行政與管理
BS09托育人員職前平日3班 第04期,高雄市,2019/09/12,2019/10/04,職前,行政與管理
NA135-照服職前平日班 第01期,高雄市,2019/09/05,2019/10/01,職前,行政與管理
西點烘焙達人培訓班(青年專班)第01期,(802)高雄市苓雅區中正一路102號,2019/09/02,2019/10/21,青年,餐飲業
木製品設計與製造工藝人員訓練班 第01期,高雄市,2019/09/02,2019/11/06,職前,行政與管理
電商平台暨大數據分析視覺化設計班(青年專班)第01期,(807)高雄市三民區中山一路318號,2019/08/30,2019/10/22,青年,科技與資訊技術
實戰電子商務應用程式設計及系統建置人才養成班(青年專班)第01期,(802)高雄市苓雅區和平一路116號,2019/08/20,2019/10/09,青年,建築與工程
冷凍空調配線 第02期,高雄市,2019/08/19,2019/10/25,職前,行政與管理
電腦數值控制-CNC車床 第02期,高雄市,2019/08/19,2019/10/17,職前,科技與資訊技術
旅遊從業人員 第04期,高雄市,2019/08/19,2019/10/17,職前,行政與管理
會展產業(MICE)人才培訓 第03期,高雄市,2019/08/19,2019/10/17,職前,科技與資訊技術
建築資訊模型設計建模實務班(青年專班)第01期,(807)高雄市三民區建國二路255號2-3樓,2019/08/16,2019/10/14,青年,建築與工程
智動化電腦輔助設計實務班(青年專班)第01期,(807)高雄市三民區建國二路255號2-3樓,2019/08/16,2019/10/21,青年,建築與工程
冷涷空調裝修實務班 第01期,高雄市,2019/08/07,2019/09/16,職前,藝術與設計
