課程名稱,上課地點,開放報名,開課日期,性質,職業分類
日語實務班第02期,臺北市大同區昌吉街55號2樓211室,2021/09/02,2021/12/25,在職,其他
國際行銷策略與電子商務實務班,臺北市中正區忠孝西路一段8號13樓(捷運M8出口，保強大樓),2021/09/01,2021/10/14,青年,電子商務與網上交易
臺北市照顧服務員專班 第2期,臺北市,2021/09/01,2021/10/18,職前,其他
數位詞曲創新班第05期,臺北市大安區濟南路３段35-9號,2021/08/31,2021/12/15,在職,其他
實務神秘客培訓班第02期,臺北市中正區重慶南路１段10號6樓,2021/08/31,2021/12/30,在職,其他
商品攝影實務訓練班,臺北市中山區長安東路１段27號2樓,2021/08/31,2021/12/25,在職,其他
模板工班(I) 第01期,臺北市,2021/08/31,2021/11/15,職前,其他
模板工班(II) 第01期,臺北市,2021/08/31,2021/11/29,職前,其他
商業快速染、剪髮訓練班(訓用合一) 第01期,臺北市,2021/08/30,2021/09/30,職前,綜合商業與管理
都更危老推動暨不動產人員培訓班 第01期,臺北市,2021/08/30,2021/11/15,職前,其他
電商數位行銷養成班,臺北市大同區承德路二段81號B1,2021/08/30,2021/10/05,青年,其他
乙級廢(污)水處理專責人員學士學分班第01期,臺北市大安區金華街199巷5號,2021/08/25,2022/03/05,在職,其他
生技醫藥通路儲備幹部培訓班 第01期,臺北市,2021/08/25,2021/09/28,職前,其他
數位行銷及廣告實作人才培訓班,臺北市大安區忠孝東路三段1號,2021/08/25,2021/10/27,青年,廣告與市場營銷
數位行銷及廣告實作人才培訓班,臺北市大安區忠孝東路三段1號,2021/08/25,2022/01/05,青年,廣告與市場營銷
數位行銷及廣告實作人才培訓班,臺北市大安區忠孝東路三段1號,2021/08/25,2022/04/07,青年,廣告與市場營銷
數位行銷及廣告實作人才培訓班,臺北市大安區忠孝東路三段1號,2021/08/25,2022/06/30,青年,廣告與市場營銷
數位行銷廣告攻略就業班 第01期,臺北市,2021/08/18,2021/10/04,職前,廣告與市場營銷
全媒體與網路行銷就業班 第01期,臺北市,2021/08/18,2021/10/12,職前,媒體與娛樂
雙語人工智慧系統開發培訓班,臺北市中正區公園路30號3樓之2,2021/08/15,2021/12/20,青年,其他
電商行銷企劃整合班,臺北市大安區忠孝東路四段169號4樓之1,2021/08/15,2021/12/30,青年,其他
國際行銷數位轉型人才培訓班,臺北市大安區信義路三段153號4樓之1,2021/08/08,2021/09/27,青年,其他
跨境電商實戰密集養成班,臺北市大安區基隆路4段43號,2021/08/01,2021/09/27,青年,其他
臺北市托育人員 第04期,臺北市,2021/08/01,2021/10/14,職前,其他
大數據科技行銷企劃應用培訓班(1),臺北市內湖區環山路一段56號,2021/07/23,2021/08/10,青年,其他
美體經絡職場就業班 第01期,臺北市,2021/07/22,2021/12/22,職前,其他
男女職場快剪就業班 第01期,臺北市,2021/07/22,2021/10/20,職前,其他
新媒體社群行銷實戰班,臺北市大安區基隆路4段43號,2021/07/20,2021/09/23,青年,媒體與娛樂
臺北市照顧服務員專班 第03期,臺北市,2021/07/19,2021/10/18,職前,其他
業務高手實戰班 第01期,臺北市,2021/07/12,2021/11/24,職前,其他
遊戲美術設計班 第01期,臺北市,2021/07/09,2021/09/13,職前,藝術與設計
iPHONE App開發便利生活實務班第03期,臺北市中正區博愛路80號3樓,2021/07/08,2022/03/27,在職,其他
AIoT智能行動服務物聯網班 第01期,臺北市,2021/07/07,2021/10/12,職前,其他
城市導覽人員培訓班（高齡者專班） 第01期,臺北市,2021/07/01,2021/10/18,職前,其他
草本精油芳療師班 第01期,臺北市,2021/07/01,2021/11/02,職前,其他
物聯網技術應用實務班第01期,臺北市士林區基河路130號5樓,2021/06/23,2021/12/06,在職,其他
臺北市照顧服務員專班 第12期,臺北市,2021/06/15,2021/09/06,職前,其他
Python與大數據資料庫應用實務班第01期,臺北市中正區博愛路80號3樓,2021/06/04,2022/02/13,在職,科技與資訊技術
AI人工智慧人才養成基礎班,臺北市大同區承德路３段230號9樓,2021/06/03,2021/11/27,在職,其他
AI人工智慧人才養成基礎班,10366臺北市大同區承德路３段230號9樓(圓山承德中心301教室),2021/06/03,2021/07/03,在職,其他
專案管理與行政人才實戰班 第01期,臺北市,2021/06/02,2021/09/16,職前,行政與管理
臺北市托育人員 第02期,臺北市,2021/06/02,2021/09/07,職前,其他
數位金融人才2＋2培訓班,臺北市文山區興隆路三段56號,2021/06/02,2021/06/28,青年,金融與會計
AI暨區塊鏈產業人才培訓計畫,臺北市中正區濟南路一段321號,2021/06/01,2021/06/24,青年,其他
社群電商暨KOL人才培訓計畫,臺北市文山區木柵路一段111號 世新大學管理學院教室,2021/06/01,2021/06/25,青年,其他
智慧無人機專業飛手養成班(士林2),臺北市士林區中正路510號(立陽明高中室內教室及戶外操場),2021/05/29,2021/06/30,青年,其他
智慧無人機專業飛手養成班(北投2),臺北市北投區復興四路70號(立復興高中室內教室及戶外操場),2021/05/29,2021/06/30,青年,其他
AI技術應用工程師班(青年專班)第01期,(100)臺北市中正區濟南路１段321號,2021/05/28,2021/08/17,青年,建築與工程
國際行銷電商直播自媒體人才培訓班(台北2),臺北市中正區南陽街13號3樓（赫日電腦有限公司）,2021/05/27,2021/11/01,青年,媒體與娛樂
Python與AI 就業實戰班,臺北市大安區金華街199巷5號,2021/05/25,2021/06/29,青年,科技與資訊技術
國際行銷企劃人才培訓班,臺北市中正區濟南路一段321號,2021/05/25,2021/06/29,青年,其他
國際物流行銷與供應鏈管理菁英專班,臺北市松山區南京東路五段343號8樓之3/南港區研究院路三段245號,2021/05/25,2021/06/30,青年,行政與管理
互動程式設計人才培訓班,臺北市中正區濟南路一段321號,2021/05/24,2021/07/12,青年,科技與資訊技術
網路影音直播暨社群經營行銷人才培訓班-文案X行銷x社群x電商x影音x直播x數據分析,臺北市中山區大直街70號(學術科皆在校本部),2021/05/24,2021/07/19,青年,其他
具金融能力之程式設計師人才培訓班,臺北市中正區濟南路一段321號,2021/05/24,2021/06/30,青年,科技與資訊技術
AI人工智慧金融應用與實務培訓班,臺北市大安區台北市忠孝東路三段1號2樓億光大樓,2021/05/24,2021/06/28,青年,金融與會計
餐旅專門課程及高級管家實務訓練(英式管家),臺北市大安區金華街199巷5號,2021/05/24,2021/08/30,青年,其他
藥物開發及臨床試驗從業人員培訓班 第01期,臺北市,2021/05/19,2021/06/30,職前,其他
Node.js後端網站架設班,臺北市大安區基隆路4段43號,2021/05/18,2021/11/27,在職,科技與資訊技術
國際企業數位行銷人才培訓班,臺北市大安區金華街199巷5號,2021/05/18,2021/06/30,青年,其他
前端網路工程師就業養成班第三期,臺北市松山區復興北路99號14樓 精誠資訊股份有限公司(恆逸教育訓練中心),2021/05/17,2021/06/28,青年,建築與工程
航拍無人機證照暨國際行銷應用人才培訓班,臺北市中山區台北市中山北路二段46號6樓/台北市研究院路三段245號,2021/05/15,2021/06/16,青年,其他
外匯數位金融人才培訓班,臺北市大安區106台北市羅斯福路四段85號B1,2021/05/15,2021/06/22,青年,金融與會計
都市建築更新暨危老重建推動培訓班 第01期,臺北市,2021/05/14,2021/09/06,職前,建築與工程
無人機專業操作人才培訓班 組裝x操控x空拍x程式x考照,臺北市中山區大直街70號(學術科皆在校本部),2021/05/10,2021/06/28,青年,科技與資訊技術
生醫訊號處理工程師人才養成班,臺北市中正區,2021/05/05,2021/07/20,青年,建築與工程
數位行銷企劃暨數據分析人才培訓班-文案X行銷x社群x電商x商攝x影音,臺北市中山區大直街70號(學術科皆在校本部),2021/05/04,2021/06/21,青年,其他
數位新媒體建立實務班,臺北市內湖區環山路一段56號,2021/05/03,2021/06/15,青年,媒體與娛樂
跨境電商實務人才實戰班,臺北市大安區基隆路4段43號,2021/05/01,2021/06/30,青年,其他
AIoT智慧物聯網程式設計及技術應用實務班,臺北市士林區基河路130號4-5樓,2021/05/01,2021/06/22,青年,科技與資訊技術
臺北市照顧服務員專班 第10期,臺北市,2021/05/01,2021/10/04,職前,其他
大數據智慧行銷實戰班,臺北市大安區基隆路4段43號,2021/04/27,2021/06/30,青年,其他
智慧無人機專業飛手養成班(士林),臺北市士林區中正路510號(立陽明高中室內教室及戶外操場),2021/04/27,2021/06/30,青年,其他
國際航空維修服務暨行銷人才培訓班,臺北市中山區中山北路二段46號6樓,2021/04/26,2021/06/21,青年,其他
國際航空服務暨行銷人才培訓班,臺北市中山區中山北路二段46號6樓,2021/04/26,2021/06/15,青年,其他
國際航空維修服務暨行銷人才培訓班,臺北市中山區中山北路二段46號6樓,2021/04/26,2021/06/15,青年,其他
國際航空服務暨行銷人才培訓班,臺北市中山區中山北路二段46號6樓,2021/04/26,2021/06/21,青年,其他
數位影音製播-數位文創實務培訓班,臺北市內湖區環山路一段56號,2021/04/26,2021/06/24,青年,其他
數位製播企劃班,臺北市內湖區環山路一段56號,2021/04/26,2021/06/21,青年,其他
國際行銷電商直播自媒體人才培訓班(台北),臺北市中正區台北市南陽街13號3樓（赫日電腦有限公司）,2021/04/25,2021/07/14,青年,媒體與娛樂
智慧無人機專業飛手養成班(萬華),臺北市萬華區華區長順街2號（大理高中教室）,2021/04/25,2021/06/30,青年,其他
智慧無人機專業飛手養成班(北投),臺北市北投區復興四路70號(立復興高中室內教室及戶外操場),2021/04/25,2021/06/23,青年,其他
跨境電商數位行銷養成班,臺北市大同區承德路二段81號B1( 首府經貿大樓),2021/04/22,2021/06/30,青年,其他
台北市照顧服務員專班 第22期,臺北市,2021/04/20,2021/10/19,職前,其他
國際行銷策略與實務規劃班,臺北市中正區忠孝西路一段8號13樓(捷運M8出口，保強大樓),2021/04/20,2021/06/30,青年,其他
電子商務國際行銷班,臺北市大同區台北市承德路3段230號9樓 華梵大學台北承德中心,2021/04/20,2021/06/16,青年,電子商務與網上交易
網路行銷及全媒體操作實務就業班 第01期,臺北市,2021/04/19,2021/07/12,職前,媒體與娛樂
AI人工智慧與邊緣運算人才養成班,臺北市大同區承德路3段230號9樓 華梵大學台北承德中心,2021/04/15,2021/05/25,青年,其他
網路行銷與全媒體實戰就業班 第01期,臺北市,2021/04/14,2021/08/10,職前,媒體與娛樂
台北市照顧服務員專班 第21期,臺北市,2021/04/13,2021/10/13,職前,其他
國際科技行銷市場應用企畫培訓班,臺北市內湖區環山路一段56號,2021/04/12,2021/06/30,青年,其他
大數據商業應用培訓班,臺北市內湖區環山路一段56號,2021/04/12,2021/06/15,青年,綜合商業與管理
嵌入式智慧系統創新應用就業養成班,臺北市大安區,2021/04/06,2021/06/07,青年,其他
跨境電子商務實務基礎班,臺北市內湖區環山路一段56號,2021/04/05,2021/06/15,青年,電子商務與網上交易
大數據行銷分析師人才培訓班,臺北市內湖區學科:台北市環山路一段56號-德明財經科技大學(中正樓電腦教室)術科:台北市環山路一段56號-德明財經科技大學(中正樓電腦教室),2021/04/05,2021/06/15,青年,其他
大數據分析及數位行銷人才養成班,臺北市中正區濟南路一段321號,2021/04/01,2021/06/18,青年,其他
數位金融人才與銀行基測培訓班,臺北市大安區金華街199巷5號 (淡江大學台北校園),2021/03/29,2021/06/21,青年,金融與會計
AR+VR+MR(XR) 互動開發者培訓課程(虛擬實境融合),"臺北市大同區承德路三段,287-1號(學術科皆在台北數位產業園區digiBlock Taipei)",2021/03/29,2021/06/16,青年,其他
AR+VR+MR(XR)Marketing互動行銷尖兵培訓課程(虛擬實境融合),"臺北市大同區承德路三段,287-1號(學術科皆在台北數位產業園區digiBlock Taipei)",2021/03/29,2021/06/29,青年,其他
臺北市照顧服務員專班 第11期,臺北市,2021/03/25,2021/08/16,職前,其他
中式小吃創業班 第01期,臺北市,2021/03/23,2021/07/05,職前,其他
植物染商品製作班 第01期,臺北市,2021/03/22,2021/07/15,職前,其他
工業4.0智慧管理實戰班 第01期,臺北市,2021/03/22,2021/09/16,職前,行政與管理
生命禮儀專業訓練班 第01期,臺北市,2021/03/22,2021/09/09,職前,其他
室內設計製圖培訓班 第01期,臺北市,2021/03/22,2021/07/13,職前,藝術與設計
創藝活動產業規劃班 第01期,臺北市,2021/03/22,2021/09/13,職前,其他
會展企劃規劃人員班 第01期,臺北市,2021/03/22,2021/08/04,職前,其他
文創貼圖設計班 第01期,臺北市,2021/03/20,2021/07/19,職前,藝術與設計
數位電腦工程設計班 第01期,臺北市,2021/03/20,2021/07/22,職前,建築與工程
臺北市托育人員 第01期,臺北市,2021/03/18,2021/10/05,職前,其他
臺北市照顧服務員專班 第13期,臺北市,2021/03/15,2021/10/12,職前,其他
智慧都市有機農業培訓班 第01期,臺北市,2021/03/15,2021/08/02,職前,農業與農村發展
臺北市照顧服務員專班 第25期,臺北市,2021/03/05,2021/09/15,職前,其他
臺北市照顧服務員專班 第24期,臺北市,2021/03/05,2021/10/05,職前,其他
社區綠化規劃師培訓班 第01期,臺北市,2021/03/03,2021/09/06,職前,其他
室內裝修設計繪圖班 第01期,臺北市,2021/03/02,2021/07/30,職前,藝術與設計
Java全端設計實務班 第01期,臺北市,2021/03/02,2021/08/06,職前,藝術與設計
電商行銷企劃整合班,臺北市大安區忠孝東路四段169號4樓之1,2021/03/01,2021/06/15,青年,其他
2021決策數據探勘與資安人才養成班,臺北市文山區木柵路一段111號(世新大學管理學院電腦教室及普通教室),2021/03/01,2021/06/29,青年,其他
國際連鎖加盟暨行銷人才培訓班,臺北市中山區中山北路二段46號6樓,2021/02/25,2021/06/30,青年,其他
BIM 3D設計即戰班 第01期,臺北市,2021/02/22,2021/06/21,職前,藝術與設計
臺北市照顧服務員專班 第17期,臺北市,2021/02/05,2021/09/08,職前,其他
臺北市照顧服務員專班 第16期,臺北市,2021/02/05,2021/10/05,職前,其他
熱蠟俏睫美膚養成班 第01期,臺北市,2021/02/05,2021/08/04,職前,其他
臺北市照顧服務員專班 第20期,臺北市,2021/02/01,2021/10/05,職前,其他
臺北市照顧服務員專班 第19期,臺北市,2021/02/01,2021/09/14,職前,其他
國際企業經營班一年期數位跨域專班,臺北市信義區,2021/01/05,2021/07/12,青年,其他
智能微控制器開發工程師養成班,臺北市中山區民生東路三段67號(臺北大學民生校區資訊大樓),2021/01/05,2021/06/01,青年,建築與工程
台灣青年國際行銷企劃人才養成班,臺北市大同區承德路三段230號9樓,2021/01/05,2021/06/03,青年,其他
台灣青年大數據工程師養成班,臺北市大同區承德路三段230號9樓,2021/01/05,2021/03/10,青年,建築與工程
物聯網應用工程師班,臺北市大同區台北市承德路3段230號9樓,2020/12/01,2021/03/16,青年,建築與工程
AI人工智慧與邊緣運算人才養成班,臺北市大同區台北市承德路3段230號9樓,2020/12/01,2021/03/30,青年,其他
國際行銷暨產業實務認證培訓班,臺北市內湖區環山路一段56號,2020/11/10,2021/01/11,青年,其他
AI人工智慧與深度學習產業應用人才養成班,臺北市中山區學科：工業技術研究院 產業學院 台北學習中心（台北市中正區館前路65號704室） 術科：臺北大學臺北校區(民生東路三段67號) 實際地點依上課通知為準!!!!,2020/11/05,2021/06/23,青年,教育
IOT物聯網整合與應用實務人才養成班,臺北市中正區館前路65號704室(學科教室)、重慶南路一段143號4樓(術科教室),2020/11/02,2021/04/08,青年,其他
行動物聯網(M-IoT)嵌入式系統MCU韌體工程師培訓班,臺北市大安區忠孝東路三段2號,2020/10/30,2020/12/01,青年,建築與工程
跨境電商實務人才班,臺北市大安區基隆路四段43號,2020/10/26,2020/11/24,青年,其他
Java全端程式設計班 第01期,臺北市,2020/10/20,2020/12/29,職前,科技與資訊技術
AI與深度學習應用人才養成班,臺北市中山區民生東路三段67號(臺北大學臺北校區),2020/10/15,2020/12/01,青年,教育
Python商業資料科學人才養成班,臺北市中山區臺北大學臺北校區(民生東路三段67號),2020/10/15,2021/01/04,青年,科技與資訊技術
頭皮健康養護、剪染從業人員就業班(訓用合一) 第01期,臺北市,2020/10/08,2020/10/29,職前,醫療保健
網路行銷與廣告實務就業班 第01期,臺北市,2020/10/05,2020/12/11,職前,廣告與市場營銷
台灣青年餐飲零售業國際行銷人才養成班,臺北市大同區承德路三段230號9樓,2020/10/05,2020/12/07,青年,餐飲業
EXCEL到大數據分析實務班,臺北市大安區建國南路二段231號,2020/10/05,2020/11/23,青年,其他
國際行銷企劃與管理實務班,臺北市大安區建國南路二段231號,2020/10/01,2020/11/09,青年,行政與管理
SRE網站可靠性工程師班,臺北市士林區基河路130號5樓,2020/09/29,2020/11/05,青年,科技與資訊技術
Java & Android程式設計人才養成班,臺北市大安區忠孝東路三段一號,2020/09/29,2020/10/06,青年,科技與資訊技術
AI & Python程式設計人才養成班,臺北市大安區台北市忠孝東路三段1號,2020/09/29,2021/01/05,青年,科技與資訊技術
Java & Android程式設計人才養成班,臺北市大安區忠孝東路三段一號,2020/09/29,2021/04/06,青年,科技與資訊技術
Java & Android程式設計人才養成班,臺北市大安區忠孝東路三段一號,2020/09/29,2021/06/16,青年,科技與資訊技術
靚甲俏睫與美顏師養成班 第01期,臺北市,2020/09/26,2020/11/04,職前,其他
會計資訊實務班 第03期,臺北市,2020/09/23,2021/01/05,職前,金融與會計
美睫與美顏師培訓班 第01期,臺北市,2020/09/21,2020/12/07,職前,其他
AI人工智慧與邊緣運算人才養成班,臺北市大同區台北市承德路3段230號9樓,2020/09/15,2020/12/29,青年,其他
AI技術應用工程師班(青年專班)第05期,(100)臺北市中正區濟南路１段321號(台北商業大學),2020/09/14,2020/10/30,青年,建築與工程
行政管理與客服即戰班 第01期,臺北市,2020/09/11,2020/10/13,職前,行政與管理
綠建築室內設計培訓班 第01期,臺北市,2020/09/08,2021/01/04,職前,建築與工程
潮型剪染整速成就業班 第01期,臺北市,2020/09/07,2021/02/17,職前,其他
全方位男女多元美妝造型培訓班 第01期,臺北市,2020/09/07,2020/12/01,職前,其他
臺北市照顧服務員專班 第19期,臺北市,2020/09/01,2020/10/12,職前,其他
物聯網應用工程師班,臺北市大同區台北市承德路3段230號9樓,2020/09/01,2020/12/15,青年,建築與工程
跨域Java軟體工程師全端養成班,臺北市中山區大直街70號,2020/09/01,2020/09/22,青年,建築與工程
AI人工智慧即戰人才養成班,臺北市大安區基隆路四段43號國際大樓,2020/08/29,2020/12/07,青年,其他
品管技術師(CQT)認証實務研習,臺北市中正區台北市館前路65號7樓/術科:台北市館前路65號7樓,2020/08/28,2021/05/03,青年,其他
國際企業溝通與網路行銷企劃人才養成班,臺北市中正區貴陽街一段56號東吳大學城中校區第三大樓推廣部電腦教室（學科、術科上課校區）,2020/08/28,2020/10/05,青年,其他
綠建築室內設計專業人才培訓班,臺北市中山區大直街70號,2020/08/24,2020/10/26,青年,建築與工程
國際企業經營管理菁英班-越南語經貿特訓組,臺北市中正區濟南路１段6號,2020/08/17,2021/06/28,青年,行政與管理
人工智慧商業應用實務班,臺北市中山區大直街70號,2020/08/17,2021/01/11,青年,綜合商業與管理
物聯網、行動應用及數位商務人才菁英班,臺北市中正區濟南路１段6號,2020/08/17,2020/12/02,青年,其他
電腦製造業生產及設備維護人才菁英班,臺北市中正區濟南路１段6號,2020/08/17,2021/12/27,青年,其他
服務業品質專業師、品質管理師及品質工程師人才菁英班,臺北市中正區濟南路１段6號,2020/08/17,2021/12/27,青年,行政與管理
行銷專案企劃管理國際人才培訓班-行銷x專案x企劃x簡報x英文,臺北市中山區大直街70號,2020/08/17,2020/10/12,青年,行政與管理
立體裁剪與3D數位打版設計人才培訓班,臺北市中山區大直街70號,2020/08/17,2020/10/12,青年,藝術與設計
國際行銷企劃數位人才培訓班-行銷x社群x電商x商攝x影音,臺北市中山區大直街70號,2020/08/17,2020/09/14,青年,其他
數位行銷企劃人員班(青年專班)第01期,(100)臺北市中正區濟南路一段321號,2020/08/14,2020/10/19,青年,其他
雲世代數據分析即戰班,臺北市大安區基隆路4段43號國際大樓,2020/08/07,2020/10/13,青年,其他
AI與深度學習應用人才養成班,臺北市中正區中山區民生東路三段67號(臺北大學臺北校區),2020/08/06,2020/09/14,青年,教育
物聯網整合開發人才就業班,臺北市中正區學科教室：館前路65號；大安區和平東路二段106號(工研院產業學院)、 術科教室：中山區民生東路三段67號(臺北大學臺北校區),2020/08/06,2020/11/30,青年,其他
醫療電子產品開發人才就業班,臺北市中正區學科教室：館前路65號；大安區和平東路二段106號(工研院產業學院)、 術科教室：中山區民生東路三段67號(臺北大學臺北校區),2020/08/06,2020/12/14,青年,醫療保健
雲端智慧生活物聯網就業養成班,臺北市大安區基隆路4段43號,2020/08/06,2020/11/02,青年,科技與資訊技術
電子商務專業人員養成班,臺北市中正區館前路65號；大安區和平東路二段106號(工研院產業學院),2020/08/03,2020/11/18,青年,電子商務與網上交易
物聯網應用人才養成班,臺北市中正區– 工研院產業學院 (台北市館前路65號；大安區和平東路二段106號) – 亞東技術學院 (新北市板橋區四川路二段58號),2020/08/03,2020/11/20,青年,其他
臺北市照顧服務員專班 第02期,臺北市,2020/08/01,2020/10/12,職前,其他
產品虛實整合國際行銷企劃實務班,臺北市中山區大直街70號,2020/08/01,2020/11/23,青年,其他
人工智慧與大數據應用全修班,臺北市中山區大直街70號,2020/08/01,2020/10/22,青年,其他
醫藥保健專業人才培訓班 第01期,臺北市,2020/07/30,2020/09/21,職前,醫療保健
前端網路工程師就業養成班,臺北市松山區復興北路99號14樓,2020/07/20,2020/11/30,青年,建築與工程
商業插畫貼圖設計班 第01期,臺北市,2020/07/18,2020/09/28,職前,藝術與設計
皮革客製商品創作班 第01期,臺北市,2020/07/17,2020/09/30,職前,其他
臺北市照顧服務員專班 第22期,臺北市,2020/07/10,2020/09/07,職前,其他
男女時尚彩妝造型班 第01期,臺北市,2020/07/09,2020/10/06,職前,其他
創意精油手工皂班 第01期,臺北市,2020/07/09,2020/08/18,職前,其他
斜槓銷售高手養成班 第01期,臺北市,2020/07/06,2020/11/18,職前,零售與銷售
數位行銷與跨境電商實務班 第01期,臺北市,2020/07/03,2020/10/12,職前,其他
臺北市照顧服務員專班 第18期,臺北市,2020/07/01,2020/08/10,職前,其他
生醫韌體工程師產業技術應用養成班,臺北市中正區館前路65號704室,2020/07/01,2020/12/15,青年,建築與工程
會計資訊實務班 第02期,臺北市,2020/06/25,2020/10/14,職前,金融與會計
全方位保健照顧人才養成班 第02期,臺北市,2020/06/23,2020/09/07,職前,醫療保健
綜合零售業商品採購人員班(職能課程) 第01期,臺北市,2020/06/23,2020/07/24,職前,零售與銷售
多媒材花藝氣球會展設計班 第01期,臺北市,2020/06/16,2020/09/04,職前,藝術與設計
全方位多媒體設計師班 第01期,臺北市,2020/06/16,2020/08/26,職前,媒體與娛樂
AI技術應用工程師班(青年專班)第01期,(100)臺北市中正區濟南路一段321號(台北商業大學),2020/06/15,2020/08/25,青年,建築與工程
具數位應用能力之跨域金融人才培訓班第01期,(100)臺北市中正區濟南路１段321號,2020/06/04,2020/06/29,青年,金融與會計
生技醫藥門市儲備幹部培訓班 第01期,臺北市,2020/05/27,2020/07/20,職前,其他
臺北市照顧服務員專班 第04期,臺北市,2020/05/25,2020/09/07,職前,其他
美容美體養成班 (訓用合一) 第01期,臺北市,2020/05/18,2020/08/03,職前,健康與美容
臺北市托育人員 第03期,臺北市,2020/05/15,2020/08/13,職前,其他
活動專業人才實戰班 第01期,臺北市,2020/05/01,2020/08/26,職前,其他
網路商業人才實戰班 第01期,臺北市,2020/04/30,2020/08/19,職前,綜合商業與管理
證券期貨交易人才訓練班 第01期,臺北市,2020/04/29,2020/07/06,職前,其他
專業美容師人才培訓班(二度就業婦女優先班) 第01期,臺北市,2020/04/25,2020/09/23,職前,健康與美容
程式設計培訓班 第01期,臺北市,2020/04/23,2020/08/31,職前,科技與資訊技術
大數據分析應用班 第01期,臺北市,2020/04/23,2020/08/03,職前,其他
Android APP 程式設計實戰班 第01期,臺北市,2020/04/22,2020/08/03,職前,科技與資訊技術
多媒體網頁行銷專班 第01期,臺北市,2020/04/22,2020/06/15,職前,媒體與娛樂
物聯網應用工程師養成班 第01期,臺北市,2020/04/20,2020/09/01,職前,建築與工程
AI技術應用工程師班(青年專班)第04期,(100)臺北市中正區濟南路一段321號,2020/04/17,2020/06/09,青年,建築與工程
臺北市托育人員 第02期,臺北市,2020/04/15,2020/07/09,職前,其他
第46期國際企業特訓班,臺北市信義區信義路五段五號台北世界貿易中心展覽大樓2樓H區,2020/04/08,2020/07/13,青年,其他
智慧都市有機農業班 第01期,臺北市,2020/04/08,2020/06/22,職前,農業與農村發展
休閒樂活有機農業班 第01期,臺北市,2020/04/08,2020/08/17,職前,農業與農村發展
企業智慧生產資訊管理培訓班,臺北市中正區館前路65號701室/術科:台北市和平東路二段106號,2020/04/08,2021/01/04,青年,行政與管理
都市建築更新暨危老重建推動培訓班 第01期,臺北市,2020/04/07,2020/05/25,職前,建築與工程
臺北市照顧服務員專班 第17期,臺北市,2020/04/06,2020/05/18,職前,其他
Java全端設計班 第01期,臺北市,2020/04/06,2020/09/02,職前,藝術與設計
室內空間設計繪圖班 第01期,臺北市,2020/04/06,2020/07/20,職前,藝術與設計
中餐烹調培訓班(新住民優先) 第01期,臺北市,2020/04/06,2020/06/29,職前,其他
生命禮儀專業訓練班 第01期,臺北市,2020/04/01,2020/08/11,職前,其他
文創行銷人才培訓班 第01期,臺北市,2020/04/01,2020/07/13,職前,其他
會展企劃規劃人員班 第01期,臺北市,2020/04/01,2020/07/01,職前,其他
品牌社群經營與行銷班 第01期,臺北市,2020/04/01,2020/06/01,職前,其他
美睫美容培訓班 第01期,臺北市,2020/03/23,2020/06/01,職前,健康與美容
美甲美妍養成班 第01期,臺北市,2020/03/23,2020/05/04,職前,其他
全媒體及網路行銷攻略就業班 第01期,臺北市,2020/03/19,2020/07/20,職前,媒體與娛樂
美甲美睫與美容師養成班 第01期,臺北市,2020/03/13,2020/06/17,職前,健康與美容
美甲美睫與美容師養成班 第01期,臺北市,2020/03/13,2020/06/10,職前,健康與美容
程式設計工程師專班 第01期,臺北市,2020/02/19,2020/05/04,職前,科技與資訊技術
臺北市照顧服務員專班 第21期,臺北市,2020/02/18,2020/06/15,職前,其他
臺北市照顧服務員專班 第20期,臺北市,2020/02/18,2020/08/03,職前,其他
無線感測元件程式嵌入與程式開發專班 第01期,臺北市,2020/02/17,2020/04/20,職前,科技與資訊技術
會計行政人員專班 第01期,臺北市,2020/02/17,2020/06/02,職前,金融與會計
臺北市照顧服務員專班 第14期,臺北市,2020/02/17,2020/10/14,職前,其他
臺北市照顧服務員專班 第15期,臺北市,2020/02/17,2020/09/23,職前,其他
臺北市照顧服務員專班 第12期,臺北市,2020/02/17,2020/06/03,職前,其他
臺北市照顧服務員專班 第11期,臺北市,2020/02/17,2020/04/29,職前,其他
臺北市照顧服務員專班 第13期,臺北市,2020/02/17,2020/08/12,職前,其他
會計暨行政助理人員班 第01期,臺北市,2020/02/17,2020/04/13,職前,金融與會計
建築空間設計繪圖班 第01期,臺北市,2020/02/14,2020/06/10,職前,建築與工程
創意視覺設計培訓班 第01期,臺北市,2020/02/14,2020/05/18,職前,藝術與設計
Java人工智慧全端程式設計班 第01期,臺北市,2020/02/14,2020/05/05,職前,科技與資訊技術
臺北市照顧服務員專班 第03期,臺北市,2020/02/10,2020/05/11,職前,其他
臺北市照顧服務員專班 第8期,臺北市,2020/02/06,2020/07/15,職前,其他
臺北市照顧服務員專班 第5期,臺北市,2020/02/05,2020/10/06,職前,其他
臺北市照顧服務員專班 第01期,臺北市,2020/02/05,2020/08/31,職前,其他
臺北市照顧服務員專班 第7期,臺北市,2020/02/05,2020/09/09,職前,其他
臺北市照顧服務員專班 第6期,臺北市,2020/02/05,2020/07/15,職前,其他
多元保健照顧人才養成班 第01期,臺北市,2020/02/05,2020/04/14,職前,醫療保健
電子商務行銷班 第01期,臺北市,2020/02/04,2020/04/07,職前,電子商務與網上交易
建築物室內裝修技能養成班 第01期,臺北市,2020/02/03,2020/05/18,職前,建築與工程
活動企劃人才實戰班 第01期,臺北市,2020/02/03,2020/04/13,職前,其他
