課程名稱,上課地點,開放報名,開課日期,性質,職業分類
創意快速剪髮就業專班(產訓合作) 第02期,桃園市,2020/04/01,2020/07/15,職前,行政與管理
照顧服務員專班-職前平日班第01期 第01期,桃園市,2020/03/30,2020/06/30,職前,行政與管理
重機械機具操作班 第01期,桃園市,2020/03/26,2020/06/30,職前,行政與管理
室內設計實務（政策性課程）（桃園） 第02期,桃園市,2020/03/22,2020/07/15,職前,行政與管理
智慧節能水電自動控制（政策性課程）(桃園) 第02期,桃園市,2020/03/22,2020/07/15,職前,行政與管理
冷凍空調節能（政策性課程）(桃園)（A） 第02期,桃園市,2020/03/22,2020/07/15,職前,藝術與設計
室內裝潢木工實務（政策性課程）（桃園） 第02期,桃園市,2020/03/22,2020/07/15,職前,行政與管理
多媒體特效後製（桃園） 第02期,桃園市,2020/03/22,2020/07/15,職前,藝術與設計
創意商品設計(桃園) 第02期,桃園市,2020/03/22,2020/07/15,職前,藝術與設計
服飾創意實務（桃園） 第02期,桃園市,2020/03/22,2020/07/15,職前,藝術與設計
視覺傳達設計（桃園） 第02期,桃園市,2020/03/22,2020/07/15,職前,藝術與設計
服裝樣版設計（桃園） 第02期,桃園市,2020/03/22,2020/07/15,職前,藝術與設計
智慧型機器人與圖控整合應用（政策性課程）（桃園） 第02期,桃園市,2020/03/22,2020/07/15,職前,建築與工程
冷凍空調節能（政策性課程）(桃園)（B） 第02期,桃園市,2020/03/22,2020/07/15,職前,藝術與設計
工業設計與3D列印整合實務班 第01期,桃園市,2020/03/20,2020/06/04,職前,科技與資訊技術
ERP企業與財務管理實務班 第01期,桃園市,2020/03/20,2020/07/30,職前,行政與管理
星級旅館實務（桃園） 第01期,桃園市,2020/03/19,2020/07/08,職前,行政與管理
時尚飲料輕食專業（桃園） 第03期,桃園市,2020/03/19,2020/07/08,職前,餐飲業
中餐烹調專業（桃園） 第03期,桃園市,2020/03/19,2020/07/08,職前,餐飲業
電腦輔助產品設計開發班（政策性課程）（幼獅） 第02期,桃園市,2020/03/15,2020/07/06,職前,建築與工程
物聯網開發與行動裝置應用（政策性課程）(幼獅) 第02期,桃園市,2020/03/15,2020/07/16,職前,科技與資訊技術
機車修護實務班 第01期,桃園市,2020/03/15,2020/06/17,職前,行政與管理
數位遊戲程式開發設計班 第01期,桃園市,2020/03/12,2020/07/24,職前,科技與資訊技術
大數據及電商行銷班 第01期,桃園市,2020/03/12,2020/06/19,職前,科技與資訊技術
辦公室電腦軟體應用實務班 第01期,桃園市,2020/03/12,2020/04/17,職前,行政與管理
倉管與堆高機操作（桃園） 第03期,桃園市,2020/03/10,2020/06/10,職前,行政與管理
Java程式與系統設計（政策性課程）（幼獅） 第02期,桃園市,2020/03/05,2020/06/30,職前,科技與資訊技術
電子商務暨社群行銷服務人員訓練班 第01期,桃園市,2020/03/02,2020/07/09,職前,行政與管理
魅力數位影音媒體設計班 第01期,桃園市,2020/03/02,2020/04/28,職前,科技與資訊技術
照顧服務員專班第一期 第01期,桃園市,2020/03/01,2020/07/21,職前,行政與管理
複合式餐飲實務班 第01期,桃園市,2020/03/01,2020/06/15,職前,行政與管理
109年旭登照顧服務員訓練班001 第01期,桃園市,2020/02/29,2020/07/07,職前,行政與管理
照服桃園 第01期,桃園市,2020/02/27,2020/07/15,職前,行政與管理
電腦工程助理人員培訓班 第01期,桃園市,2020/02/27,2020/05/25,職前,行政與管理
109年照顧服務員訓練班-第一期 第01期,桃園市,2020/02/26,2020/07/01,職前,行政與管理
節能室內配線培訓班(綠能據點) 第01期,桃園市,2020/02/26,2020/08/04,職前,行政與管理
冷凍空調節能培訓班(綠能據點) 第01期,桃園市,2020/02/26,2020/04/15,職前,行政與管理
托育人員訓練班第10901期(非全日制)-職前班 第01期,桃園市,2020/02/25,2020/03/14,職前,行政與管理
桃園市托育人員職前訓練 第01期,桃園市,2020/02/25,2020/05/27,職前,行政與管理
空間設計繪圖及軟裝規劃實務班 第01期,桃園市,2020/02/24,2020/06/30,職前,行政與管理
數據分析網路行銷設計應用班 第01期,桃園市,2020/02/24,2020/07/13,職前,科技與資訊技術
傳統整復推拿與腳底按摩調理職能基準課程 第01期,桃園市,2020/02/20,2020/05/15,職前,行政與管理
C#.NET Internet程式設計班 第01期,桃園市,2020/02/18,2020/03/25,職前,科技與資訊技術
109照顧服務員專班訓練(在職假日班)第一梯次(桃園) 第01期,桃園市,2020/02/11,2020/03/08,職前,行政與管理
照顧服務員訓練甲班 第01期,桃園市,2020/02/11,2020/06/17,職前,行政與管理
照顧服務員訓練B班(桃園中壢) 第02期,桃園市,2020/02/11,2020/08/24,職前,行政與管理
照顧服務員專班-職前班第1期 第01期,桃園市,2020/02/11,2020/09/07,職前,行政與管理
照顧服務員訓練B班(桃園區) 第02期,桃園市,2020/02/11,2020/07/14,職前,行政與管理
109年照顧服務員職前訓練甲班 第01期,桃園市,2020/02/11,2020/06/15,職前,行政與管理
照顧服務員訓練A班(桃園中壢) 第01期,桃園市,2020/02/11,2020/07/02,職前,行政與管理
照顧服務員訓練A班(桃園區) 第01期,桃園市,2020/02/11,2020/03/04,職前,行政與管理
創意烘焙咖啡點心班(原住民專班訓練-桃園市) 第01期,桃園市,2020/01/22,2020/03/27,職前,行政與管理
創意烘焙咖啡點心班(新住民專班訓練-桃園市) 第01期,桃園市,2020/01/22,2020/03/16,職前,餐飲業
電腦平面繪圖美編（北桃園） 第01期,桃園市,2020/01/21,2020/05/12,職前,藝術與設計
電工配線與可程式控制PLC基礎（政策性課程）（桃園） 第02期,桃園市,2020/01/20,2020/05/12,職前,建築與工程
Apple app程式開發與網頁設計（政策性課程）（幼獅） 第01期,桃園市,2020/01/20,2020/05/12,職前,科技與資訊技術
銲接實務(手工電銲、氬銲與CO2銲接)(政策性課程)（幼獅） 第02期,桃園市,2020/01/20,2020/05/12,職前,科技與資訊技術
智慧型手機程式設計(iOS App)(幼獅二四)第02期,桃園市,2020/01/19,2020/06/02,在職,科技與資訊技術
行動裝置與智能系統開發(幼獅二四)第02期,桃園市,2020/01/19,2020/06/02,在職,科技與資訊技術
半自動(CO2)銲接實務(幼獅二四)第02期,桃園市,2020/01/19,2020/06/02,在職,科技與資訊技術
ERP軟體應用師證照(WORKFLOW ERP GP版)（幼獅二四）第02期,桃園市,2020/01/19,2020/06/02,在職,建築與工程
遊戲開發（政策性課程）（幼獅） 第01期,桃園市,2020/01/17,2020/04/07,職前,科技與資訊技術
電腦輔助製圖與3D列印實務班(技術類-桃園市) 第01期,桃園市,2020/01/17,2020/03/31,職前,建築與工程
ERP系統與文書報表人才養成班(技術類-桃園市) 第01期,桃園市,2020/01/17,2020/03/30,職前,行政與管理
太陽光電發電系統安裝班(太陽能)(產訓合作) 第01期,桃園市,2020/01/16,2020/04/30,職前,建築與工程
美甲美睫與美容師培訓班(原住民專班訓練-桃園市) 第01期,桃園市,2020/01/16,2020/03/18,職前,建築與工程
美甲美睫與美容師培訓班(新住民專班訓練-桃園市) 第01期,桃園市,2020/01/16,2020/03/31,職前,建築與工程
室內設計電腦繪圖班(技術類-桃園市) 第01期,桃園市,2020/01/15,2020/04/29,職前,建築與工程
服飾構成與製作技能培訓班(新住民專班訓練-桃園市) 第01期,桃園市,2020/01/14,2020/03/30,職前,建築與工程
就業人才雲端軟體應用班 第02期,桃園市,2020/01/14,2020/05/27,職前,行政與管理
會計人員電腦事務班 第01期,桃園市,2020/01/14,2020/04/29,職前,行政與管理
就業人才雲端軟體應用班 第01期,桃園市,2020/01/14,2020/03/09,職前,行政與管理
平車拷克技能應用班(原住民專班訓練-桃園市) 第01期,桃園市,2020/01/13,2020/03/03,職前,建築與工程
雙程式語言開發培訓班(技術類-桃園市) 第01期,桃園市,2020/01/13,2020/06/01,職前,建築與工程
全方位美甲美睫師創業培訓班(原住民專班訓練-桃園市) 第01期,桃園市,2020/01/10,2020/03/26,職前,建築與工程
會計稅務人才培訓班(服務類-桃園市) 第01期,桃園市,2020/01/10,2020/04/24,職前,行政與管理
養生保健足體舒壓師 第01期,桃園市,2020/01/10,2020/04/27,職前,藝術與設計
倉管與堆高機操作（桃園） 第02期,桃園市,2020/01/10,2020/04/15,職前,行政與管理
雲端資訊應用社群行銷班(技術類-桃園市) 第01期,桃園市,2020/01/09,2020/05/29,職前,科技與資訊技術
辦公室雲端軟體實務班(技術類-桃園市) 第01期,桃園市,2020/01/09,2020/05/29,職前,行政與管理
電腦繪圖與產品設計開發實作班(AutoCAD及SolidWorks)(技術類-桃園市) 第01期,桃園市,2020/01/09,2020/04/30,職前,建築與工程
電腦軟體應用暨行銷企劃班(技術類-桃園市) 第01期,桃園市,2020/01/09,2020/03/31,職前,行政與管理
網頁設計實戰菁英班(技術類-桃園市) 第01期,桃園市,2020/01/09,2020/03/20,職前,科技與資訊技術
3D數位製圖設計雲端應用班(技術類-桃園市) 第01期,桃園市,2020/01/08,2020/05/12,職前,科技與資訊技術
數據分析與數位行銷設計實務班(身心障礙者融合式訓練-桃園市) 第01期,桃園市,2020/01/08,2020/03/30,職前,科技與資訊技術
數位電腦工程設計班(技術類-桃園市) 第01期,桃園市,2020/01/08,2020/05/11,職前,建築與工程
BIM建築製圖及3D視覺效果實務班(技術類-桃園市) 第01期,桃園市,2020/01/08,2020/04/30,職前,建築與工程
綠建築室內設計實作班(綠能據點) 第01期,桃園市,2020/01/08,2020/04/06,職前,建築與工程
中西式料理點心小吃班(原住民專班訓練-桃園市) 第01期,桃園市,2020/01/08,2020/03/30,職前,行政與管理
咖啡下午茶手作料理烘焙班(原住民專班訓練-桃園市) 第01期,桃園市,2020/01/07,2020/04/15,職前,建築與工程
美甲美睫美容實務班(新住民專班訓練-桃園市) 第01期,桃園市,2020/01/06,2020/04/16,職前,建築與工程
AI技術應用工程師班 第02期,桃園市,2020/01/06,2020/03/24,職前,建築與工程
藝術彩妝髮藝造型班(新住民專班訓練-桃園市) 第01期,桃園市,2020/01/06,2020/03/03,職前,建築與工程
電腦輔助精密機械（政策性課程）(幼獅) 第01期,桃園市,2020/01/06,2020/04/27,職前,建築與工程
3D電繪創意生活Maker(六)第02期,桃園市,2020/01/05,2020/05/23,在職,科技與資訊技術
機器視覺與影像辨識應用基礎(六)第02期,桃園市,2020/01/05,2020/05/23,在職,科技與資訊技術
升降機裝修基礎(六)第02期,桃園市,2020/01/05,2020/05/23,在職,建築與工程
時尚運動服飾打版(六)第02期,桃園市,2020/01/05,2020/05/23,在職,行政與管理
文創商品彩繪製作(六)第02期,桃園市,2020/01/05,2020/05/23,在職,藝術與設計
CNC車床實務(幼獅二四)第02期,桃園市,2020/01/05,2020/05/26,在職,科技與資訊技術
CAD/CAM(幼獅二四)第02期,桃園市,2020/01/05,2020/05/26,在職,科技與資訊技術
室內設計手繪製圖(六)第02期,桃園市,2020/01/05,2020/05/23,在職,藝術與設計
室內設計3D SketchUp電腦繪圖(六)第02期,桃園市,2020/01/05,2020/05/23,在職,藝術與設計
堆高機操作(六)第02期,桃園市,2020/01/05,2020/05/23,在職,行政與管理
箱型冷氣機裝修(一三)第02期,桃園市,2020/01/05,2020/05/25,在職,行政與管理
室內配線實務(六)第02期,桃園市,2020/01/05,2020/05/23,在職,行政與管理
人機介面控制應用(六)第02期,桃園市,2020/01/05,2020/05/23,在職,科技與資訊技術
自來水管配管實務(六)第02期,桃園市,2020/01/05,2020/05/23,在職,行政與管理
特定瓦斯器具裝修(六)第02期,桃園市,2020/01/05,2020/05/23,在職,行政與管理
時尚髮藝實務就業班 第01期,桃園市,2020/01/01,2020/04/15,職前,行政與管理
商務行政數位視覺設計班(身心障礙者融合式訓練-桃園市) 第01期,桃園市,2019/12/27,2020/03/31,職前,建築與工程
職場技能與視覺形像網站架設班 第01期,桃園市,2019/12/27,2020/03/24,職前,科技與資訊技術
可程式控制PLC工程師（政策性課程）（桃園） 第01期,桃園市,2019/12/25,2020/04/15,職前,建築與工程
創意烘焙班 第01期,桃園市,2019/12/20,2020/07/01,職前,餐飲業
室內配線初階班 第01期,桃園市,2019/12/20,2020/06/08,職前,行政與管理
電腦輔助機械設計製圖(AutoCAD＆SolidWorks)（政策性課程）(幼獅) 第01期,桃園市,2019/12/18,2020/04/15,職前,建築與工程
服裝電腦打版(桃園) 第01期,桃園市,2019/12/18,2020/04/08,職前,藝術與設計
電腦數值控制-車銑複合機（政策性課程）(幼獅) 第01期,桃園市,2019/12/18,2020/04/15,職前,建築與工程
人氣民宿經營管理(桃園) 第01期,桃園市,2019/12/18,2020/04/08,職前,行政與管理
中餐烹調專業（桃園） 第02期,桃園市,2019/12/18,2020/04/08,職前,餐飲業
時尚飲料輕食專業（桃園） 第02期,桃園市,2019/12/18,2020/04/08,職前,餐飲業
國際貿易與採購ERP實務（桃園） 第02期,桃園市,2019/12/10,2020/05/06,職前,行政與管理
西餐烹調專業（桃園） 第02期,桃園市,2019/12/10,2020/05/12,職前,餐飲業
烘焙食品專業（桃園） 第02期,桃園市,2019/12/10,2020/05/12,職前,餐飲業
智慧型工廠與PLC整合應用(政策性課程)(桃園) 第01期,桃園市,2019/12/10,2020/05/06,職前,科技與資訊技術
冷氣裝修技術人員專班 第01期,桃園市,2019/12/03,2020/03/18,職前,行政與管理
商貿與科技物流實務(桃園) 第01期,桃園市,2019/12/02,2020/03/25,職前,行政與管理
綠色科技水電自動控制（政策性課程）(桃園) 第01期,桃園市,2019/12/02,2020/03/25,職前,建築與工程
工業配線與工業控制整合應用（政策性課程）（桃園） 第01期,桃園市,2019/12/02,2020/03/25,職前,行政與管理
美容芳療師就業培訓 第01期,桃園市,2019/11/20,2020/02/20,職前,行政與管理
雲端數據及網管系統（政策性課程）（幼獅） 第01期,桃園市,2019/11/13,2020/03/10,職前,科技與資訊技術
ERP企業資訊系統設計與手機應用（政策性課程）（幼獅） 第01期,桃園市,2019/11/13,2020/03/10,職前,科技與資訊技術
電腦輔助製圖與3D列印實務班 第01期,桃園市,2019/10/24,2019/12/31,職前,科技與資訊技術
電腦繪圖與機械製圖實作班 第01期,桃園市,2019/10/24,2019/12/20,職前,科技與資訊技術
ERP系統與文書報表人才養成班 第01期,桃園市,2019/10/23,2019/12/30,職前,行政與管理
ERP系統與文書報表人才養成班 第01期,桃園市,2019/10/23,2019/12/30,職前,行政與管理
物聯網與電子技術(幼獅六)第01期,桃園市,2019/10/21,2020/02/08,在職,科技與資訊技術
室內配線實務(六)第01期,桃園市,2019/10/21,2020/01/18,在職,行政與管理
一般手工電銲實務(幼獅二四)第01期,桃園市,2019/10/21,2020/02/04,在職,藝術與設計
蛋糕裝飾進階(六)第01期,桃園市,2019/10/21,2020/01/18,在職,科技與資訊技術
室內設計3Ds Max電腦繪圖(六)第01期,桃園市,2019/10/21,2020/01/18,在職,藝術與設計
冷凍空調實務(一三)第01期,桃園市,2019/10/21,2020/01/13,在職,行政與管理
創意旗袍設計製作(六)第01期,桃園市,2019/10/21,2020/01/18,在職,藝術與設計
工業配線基礎(六)第01期,桃園市,2019/10/21,2020/01/18,在職,行政與管理
堆高機操作(六)第01期,桃園市,2019/10/21,2020/01/18,在職,行政與管理
人機介面控制應用(六)第01期,桃園市,2019/10/21,2020/01/18,在職,科技與資訊技術
特定瓦斯器具裝修(六)第01期,桃園市,2019/10/21,2020/01/18,在職,行政與管理
家用冷氣冰箱實務(一三)第01期,桃園市,2019/10/21,2020/01/13,在職,行政與管理
自來水管配管(六)第01期,桃園市,2019/10/21,2020/01/18,在職,行政與管理
SolidWorks立體繪圖實務(幼獅一三)第01期,桃園市,2019/10/21,2020/01/13,在職,科技與資訊技術
CNC車床實務(幼獅二四)第01期,桃園市,2019/10/21,2020/01/14,在職,科技與資訊技術
機器視覺與影像辨識應用基礎(六)第01期,桃園市,2019/10/21,2020/01/18,在職,科技與資訊技術
國貿業務證照(六)第01期,桃園市,2019/10/21,2020/01/18,在職,行政與管理
壓克力彩繪與多媒材設計(六)第01期,桃園市,2019/10/21,2020/01/18,在職,藝術與設計
冷氣空調實務(青春展翼青少年專班)（政策性課程）(桃園) 第01期,桃園市,2019/10/20,2020/02/19,職前,行政與管理
基礎木工與室內裝修工程實務（政策性課程）（桃園） 第01期,桃園市,2019/10/20,2020/02/19,職前,行政與管理
漆藝設計(創意漆作)（政策性課程）(桃園) 第01期,桃園市,2019/10/20,2020/02/19,職前,建築與工程
輕食咖啡暨烘焙早午餐創業行銷班 第01期,桃園市,2019/10/08,2019/12/30,職前,餐飲業
複合式餐點技能培訓班 第01期,桃園市,2019/10/08,2019/11/25,職前,行政與管理
男女剪髮技能培訓班 第01期,桃園市,2019/10/04,2019/12/16,職前,建築與工程
美容護膚舒壓訓練班 第03期,桃園市,2019/10/04,2019/12/30,職前,科技與資訊技術
美容美甲實務設計班 第03期,桃園市,2019/10/04,2019/12/23,職前,藝術與設計
資料處理檢測人員培訓班(桃園) 第01期,桃園市,2019/10/03,2019/11/25,職前,行政與管理
影音剪輯與社群直播實務班 第01期,桃園市,2019/10/02,2019/11/28,職前,行政與管理
BIM建築室內設計及3D視覺效果實務班 第01期,桃園市,2019/10/02,2019/11/28,職前,藝術與設計
Java程式與系統設計（政策性課程）（幼獅） 第01期,桃園市,2019/10/01,2020/02/11,職前,科技與資訊技術
倉管與堆高機操作（桃園） 第01期,桃園市,2019/10/01,2020/02/19,職前,行政與管理
電腦輔助機械繪圖(Inventor)（政策性課程）(北桃園) 第01期,桃園市,2019/10/01,2020/02/03,職前,建築與工程
創意快速剪髮就業專 第01期,桃園市,2019/10/01,2020/01/16,職前,行政與管理
銲接實務(手工電銲、氬銲與CO2銲接)（政策性課程）（幼獅） 第01期,桃園市,2019/10/01,2020/01/07,職前,科技與資訊技術
創意商品設計(桃園) 第01期,桃園市,2019/10/01,2020/01/07,職前,藝術與設計
國際行銷會展實務(桃園) 第01期,桃園市,2019/10/01,2020/01/06,職前,行政與管理
電腦輔助產品設計開發班（政策性課程）（幼獅） 第01期,桃園市,2019/10/01,2020/01/14,職前,建築與工程
時尚飲料輕食專業（桃園） 第01期,桃園市,2019/10/01,2020/01/07,職前,餐飲業
中餐烹調專業（桃園） 第01期,桃園市,2019/10/01,2020/01/07,職前,餐飲業
跨平台網頁程式設計（政策性課程）(幼獅) 第01期,桃園市,2019/10/01,2020/01/08,職前,建築與工程
空調機電實務(中高年齡專班) （桃園）（B） 第01期,桃園市,2019/10/01,2020/01/07,職前,行政與管理
多媒體特效後製（桃園） 第01期,桃園市,2019/10/01,2020/01/07,職前,藝術與設計
視覺傳達設計（桃園） 第01期,桃園市,2019/10/01,2020/01/07,職前,藝術與設計
服裝樣版設計（桃園） 第01期,桃園市,2019/10/01,2020/01/07,職前,藝術與設計
服飾創意實務（桃園） 第01期,桃園市,2019/10/01,2020/01/07,職前,藝術與設計
智慧節能水電自動控制（政策性課程）(桃園) 第01期,桃園市,2019/10/01,2020/01/07,職前,建築與工程
空調機電實務(中高年齡專班) （桃園）（A） 第01期,桃園市,2019/10/01,2020/01/07,職前,行政與管理
物聯網開發與行動裝置應用（政策性課程）(幼獅) 第01期,桃園市,2019/10/01,2020/01/07,職前,科技與資訊技術
冷凍空調節能（政策性課程）(桃園) 第01期,桃園市,2019/10/01,2020/01/07,職前,行政與管理
室內裝潢木工實務（政策性課程）（桃園） 第01期,桃園市,2019/10/01,2020/01/07,職前,行政與管理
室內設計實務（政策性課程）（桃園） 第01期,桃園市,2019/10/01,2020/01/07,職前,行政與管理
智慧型機器人與圖控整合應用（政策性課程）（桃園） 第01期,桃園市,2019/10/01,2020/01/06,職前,建築與工程
烘焙食品專業（桃園） 第01期,桃園市,2019/10/01,2020/01/06,職前,餐飲業
西餐烹調專業（桃園） 第01期,桃園市,2019/10/01,2020/01/06,職前,餐飲業
電工配線與可程式控制PLC基礎（政策性課程）（桃園） 第01期,桃園市,2019/10/01,2020/01/06,職前,建築與工程
國際貿易與採購ERP實務（桃園） 第01期,桃園市,2019/10/01,2020/01/06,職前,行政與管理
彩妝整體美容造型班 第01期,桃園市,2019/09/25,2019/10/31,職前,藝術與設計
美睫美容師培訓班(原住民融合式訓練) 第01期,桃園市,2019/09/24,2019/11/19,職前,建築與工程
芳香美容師人才培訓班 第01期,桃園市,2019/09/24,2019/10/31,職前,建築與工程
藝術美甲與美容師培訓班(新住民融合式訓練-桃園市) 第01期,桃園市,2019/09/24,2019/10/31,職前,建築與工程
服飾裁縫打版技能培訓班 第01期,桃園市,2019/09/23,2019/10/30,職前,建築與工程
全方位美甲美睫師培訓班 第01期,桃園市,2019/09/20,2019/10/31,職前,建築與工程
美容美甲實務設計班 第02期,桃園市,2019/09/19,2019/10/25,職前,藝術與設計
新時尚美甲設計電子商務班(原住民融合式職業訓練-桃園市) 第01期,桃園市,2019/09/18,2019/10/30,職前,建築與工程
商務辦公室行銷媒體養成班 (身心障礙者融合式職業訓練-桃園市) 第01期,桃園市,2019/09/18,2019/10/31,職前,行政與管理
行政文書暨視覺網頁設計班 (身心障礙者融合式職業訓練-桃園市) 第01期,桃園市,2019/09/18,2019/11/14,職前,建築與工程
全方位男女快剪創業班 第02期,桃園市,2019/09/18,2019/11/25,職前,科技與資訊技術
創意烘焙咖啡點心班 第01期,桃園市,2019/09/17,2019/10/28,職前,餐飲業
中西式料理點心小吃班 第01期,桃園市,2019/09/16,2019/10/30,職前,餐飲業
靚顏美甲美睫師創業培訓班 第01期,桃園市,2019/09/16,2019/10/21,職前,科技與資訊技術
時尚髮型設計師養成班 第01期,桃園市,2019/09/12,2019/10/31,職前,建築與工程
辦公室文書軟體實務班第01期 第01期,桃園市,2019/09/12,2019/10/31,職前,行政與管理
月子養生膳食料理暨到府坐月子服務人員培訓班 第01期,桃園市,2019/09/12,2019/10/31,職前,行政與管理
藝術妝髮美甲整體造型養成班 第01期,桃園市,2019/09/11,2019/10/30,職前,藝術與設計
桃園市照顧服務員訓練班 第02期,桃園市,2019/09/10,2019/10/23,職前,行政與管理
全方位男女快剪創業班 第01期,桃園市,2019/09/06,2019/10/28,職前,科技與資訊技術
AI技術應用工程師班 第01期,桃園市,2019/08/20,2019/11/19,職前,建築與工程
堆高機訓練實務 第01期,桃園市,2019/08/15,2019/09/16,職前,行政與管理
會計稅務人才培訓班 第01期,桃園市,2019/08/14,2019/10/28,職前,行政與管理
108年融合式專業汽車美容班 第01期,桃園市,2019/08/05,2019/10/31,職前,行政與管理
電腦輔助產品設計繪圖班 第03期,桃園市,2019/08/05,2019/10/15,職前,科技與資訊技術
美甲專業服務人員實務 第01期,桃園市,2019/08/05,2019/09/12,職前,行政與管理
工業產品設計與3D列印實務班 第02期,桃園市,2019/08/02,2019/10/29,職前,科技與資訊技術
ERP企業與財務管理實務班 第02期,桃園市,2019/08/02,2019/10/28,職前,行政與管理
商業行政事務班 第01期,桃園市,2019/07/30,2019/10/29,職前,行政與管理
行政職人文創資訊培訓班 第01期,桃園市,2019/07/30,2019/10/30,職前,行政與管理
數位圖書設計與出版實務應用班 第01期,桃園市,2019/07/30,2019/10/28,職前,科技與資訊技術
靚甲與美妍師養成班 第01期,桃園市,2019/07/29,2019/11/28,職前,科技與資訊技術
美甲與美容師養成班 第01期,桃園市,2019/07/29,2019/10/29,職前,建築與工程
重機械機具操作班 第01期,桃園市,2019/07/23,2019/09/12,職前,行政與管理
車縫打版技能應用班(桃園地區) 第01期,桃園市,2019/07/22,2019/10/28,職前,建築與工程
美容師與芳香精油運用培訓班 第01期,桃園市,2019/07/17,2019/08/30,職前,行政與管理
專業美容芳療師班 第01期,桃園市,2019/07/16,2019/09/03,職前,行政與管理
智慧家庭IOT物聯網設計與家電維修班 第01期,桃園市,2019/07/11,2019/08/30,職前,科技與資訊技術
倉管與堆高機操作（桃園）（華映專班） 第01期,桃園市,2019/07/10,2019/09/24,職前,行政與管理
工業機器人工程師(桃園) 第01期,桃園市,2019/07/01,2019/10/22,職前,建築與工程
電腦數值控制-車銑複合機(幼獅) 第02期,桃園市,2019/07/01,2019/10/22,職前,藝術與設計
電腦輔助機械設計製圖(AutoCAD＆SolidWorks)班(幼獅) 第02期,桃園市,2019/07/01,2019/10/22,職前,建築與工程
可程式控制PLC工程師（桃園） 第02期,桃園市,2019/07/01,2019/10/22,職前,建築與工程
工業配線與工業控制整合應用（桃園） 第02期,桃園市,2019/07/01,2019/10/22,職前,行政與管理
時尚髮藝實務就業專 第02期,桃園市,2019/07/01,2019/09/25,職前,行政與管理
太陽光電發電系統安裝 第01期,桃園市,2019/07/01,2019/09/26,職前,行政與管理
108年照顧服務員訓練班 第01期,桃園市,2019/06/30,2019/08/05,職前,行政與管理
電腦輔助精密機械(幼獅) 第02期,桃園市,2019/06/30,2019/10/22,職前,建築與工程
電腦輔助機械設計製圖(AutoCAD＆SolidWorks)（幼獅）（華映專班） 第01期,桃園市,2019/06/25,2019/08/05,職前,建築與工程
電機自動控制（桃園）（華映專班） 第01期,桃園市,2019/06/25,2019/07/30,職前,建築與工程
電子商務行銷設計班 第01期,桃園市,2019/06/24,2019/08/26,職前,行政與管理
品管資料處理應用人員培訓班 第01期,桃園市,2019/06/21,2019/08/30,職前,行政與管理
冷氣空調實務(青春展翼-青少年專班)(桃園) 第02期,桃園市,2019/06/21,2019/07/30,職前,行政與管理
機車修護實務班 第01期,桃園市,2019/06/16,2019/08/23,職前,行政與管理
複合式創意餐點培訓班 第01期,桃園市,2019/06/14,2019/08/12,職前,餐飲業
時尚美容美甲美睫班 第01期,桃園市,2019/06/12,2019/08/26,職前,藝術與設計
精緻剪髮設計實務班 第01期,桃園市,2019/06/12,2019/08/21,職前,藝術與設計
中西式烘焙點心小吃班 第01期,桃園市,2019/06/12,2019/08/19,職前,餐飲業
辦公室行銷管理人才培訓班 第01期,桃園市,2019/06/11,2019/08/21,職前,行政與管理
複合式餐飲技能訓練就業班 第02期,桃園市,2019/06/11,2019/08/19,職前,行政與管理
複合式餐飲-小資餐食三輪車創業班 第01期,桃園市,2019/06/11,2019/08/19,職前,餐飲業
藝術整體美容實務班 第01期,桃園市,2019/06/11,2019/08/15,職前,藝術與設計
創意烘焙咖啡點心班 第02期,桃園市,2019/06/11,2019/08/01,職前,餐飲業
長庚醫療財團法人桃園長庚紀念醫院照顧服務員訓練職前班 第02期,桃園市,2019/06/10,2019/08/26,職前,行政與管理
咖啡飲茶創意烘焙實務班 第01期,桃園市,2019/06/10,2019/08/05,職前,餐飲業
工業管路暨室內配線（桃園） 第02期,桃園市,2019/06/10,2019/10/03,職前,行政與管理
產業機電控制（桃園） 第01期,桃園市,2019/06/10,2019/10/03,職前,行政與管理
綠色科技水電自動控制（桃園） 第02期,桃園市,2019/06/10,2019/10/03,職前,行政與管理
商業會計事務班 第01期,桃園市,2019/06/06,2019/08/23,職前,行政與管理
雲端數據智慧分析班 第01期,桃園市,2019/06/05,2019/08/12,職前,科技與資訊技術
電商經營暨職場行政培訓班 第01期,桃園市,2019/06/05,2019/07/17,職前,行政與管理
桃園市托育人員職前訓練 第02期,桃園市,2019/06/05,2019/09/17,職前,行政與管理
時尚飲料輕食專業（桃園） 第04期,桃園市,2019/06/05,2019/10/02,職前,餐飲業
中餐烹調專業（桃園） 第04期,桃園市,2019/06/05,2019/10/02,職前,餐飲業
托育人員訓練班(非全日制) 第01期,桃園市,2019/06/04,2019/07/04,職前,行政與管理
國際貿易與採購ERP實務（桃園） 第02期,桃園市,2019/06/04,2019/09/24,職前,行政與管理
利仁照服第二期 第02期,桃園市,2019/06/01,2019/09/02,職前,行政與管理
時尚美容美甲美睫班 第01期,桃園市,2019/05/31,2019/07/12,職前,藝術與設計
美睫與美容師人才培訓班(新住民融合式訓練-桃園市) 第01期,桃園市,2019/05/30,2019/08/30,職前,建築與工程
民宿管理實務（桃園） 第02期,桃園市,2019/05/28,2019/10/02,職前,行政與管理
