課程名稱,上課地點,開放報名,開課日期,性質,職業分類
電腦數值控制機械(CNC銑床)(假日班)(泰山)第01期,新北市,2021/05/24,2021/10/02,在職,建築與工程
精密機械-銑床組(假日班)(泰山)第01期,新北市,2021/05/24,2021/10/30,在職,行政與管理
PHP資料庫網頁設計(泰山) 第02期,新北市,2021/05/23,2021/09/27,職前,科技與資訊技術
機器人設計與應用(五股) 第01期,新北市,2021/05/21,2021/09/16,職前,科技與資訊技術
中餐素食實務班 第01期,新北市,2021/05/19,2021/09/06,職前,餐飲業
基層金融暨郵政儲匯數位人才養成班,新北市淡水區淡金路四段499號,2021/05/17,2021/07/19,青年,行政與管理
複合動力車輛保養與檢修,新北市深坑區北深路三段152號東南科技大學車輛實務營運中心,2021/05/17,2021/06/27,青年,行政與管理
觀光商務及空拍機實務人才培訓班,新北市深坑區北深路三段152號東南科技大學,2021/05/17,2021/07/21,青年,行政與管理
電腦硬體裝修與網路工程師人才培訓班,新北市淡水區淡金路四段499號,2021/05/17,2021/06/28,青年,建築與工程
專業無人機飛手培育課程,新北市新店區民族路112號,2021/05/17,2021/07/12,青年,建築與工程
越南市場國際行銷、台商投資與越語人才初階訓練班,新北市淡水區淡金路四段499號,2021/05/17,2021/07/19,青年,行政與管理
國際商務外語人力班,新北市淡水區淡金路四段499號(聖約翰科技大學及科見大樓_台北市中山區松江路 90 巷 9號4-6樓 ),2021/05/17,2021/06/28,青年,行政與管理
雲端微電腦控制(泰山)第01期,新北市,2021/05/12,2021/09/09,在職,科技與資訊技術
新北市照顧服務員專班 第19期,新北市,2021/05/10,2021/10/12,職前,行政與管理
一般手工電銲-進階(假日班)(泰山)第01期,新北市,2021/05/10,2021/10/17,在職,建築與工程
新北市照顧服務員專班 第18期,新北市,2021/05/03,2021/09/27,職前,行政與管理
室內配線(泰山) 第02期,新北市,2021/05/03,2021/09/30,職前,行政與管理
新北市托育人員 第01期,新北市,2021/05/01,2021/08/17,職前,行政與管理
跨域行銷攻略暨外語人才養成班,新北市淡水區淡金路四段499號(聖約翰科技大學及科見大樓_台北市中山區松江路 90 巷 9號4-6樓 ),2021/04/29,2021/06/28,青年,行政與管理
數控機械實務技能班,新北市淡水區淡金路四段499號,2021/04/29,2021/06/28,青年,行政與管理
國際物流倉儲管理人才培訓班,新北市淡水區淡金路四段499號,2021/04/29,2021/07/19,青年,行政與管理
感測轉換與機電系統整合培訓班,新北市淡水區淡金路四段499號,2021/04/29,2021/06/28,青年,建築與工程
數位行銷及空拍實務暨AI智慧商務人才培訓班,新北市板橋區文化路一段313號,2021/04/28,2021/07/15,青年,科技與資訊技術
服裝設計製作就業班(2) 第01期,新北市,2021/04/26,2021/09/01,職前,藝術與設計
前端網頁開發技術(青年專班)(泰山)第02期,(243)新北市泰山區致遠新村55-1號,2021/04/26,2021/09/06,青年,科技與資訊技術
影像設計與社群管理(假日班)(泰山)第01期,新北市,2021/04/26,2021/10/23,在職,行政與管理
新北市托育人員 第05期,新北市,2021/04/23,2021/10/12,職前,行政與管理
靚顏美體芳療舒壓就業班-產訓合作班 第01期,新北市,2021/04/22,2021/08/16,職前,行政與管理
程式語言與微電腦控制(泰山)第02期,新北市,2021/04/21,2021/09/16,在職,科技與資訊技術
Laravel網頁後端應用(假日班)(泰山)第01期,新北市,2021/04/16,2021/10/02,在職,科技與資訊技術
智慧無人機全能人才養成班,新北市石碇區華梵路1號 華梵大學校本部,2021/04/15,2021/12/23,青年,建築與工程
到府坐月子家事人員就業班(4)-產訓合作班 第01期,新北市,2021/04/12,2021/08/18,職前,行政與管理
行銷企劃國際經營管理人才培訓班,新北市板橋區四川路二段58號,2021/04/12,2021/06/21,青年,行政與管理
電工配線(五股) 第02期,新北市,2021/04/12,2021/09/13,職前,行政與管理
色彩規劃管理(假日班)(五股)第01期,新北市,2021/04/09,2021/10/30,在職,行政與管理
中餐葷食實務班 第01期,新北市,2021/04/06,2021/08/23,職前,餐飲業
網路工程師實務應用(五股) 第02期,新北市,2021/04/06,2021/09/09,職前,科技與資訊技術
智動化與機器人(五股) 第01期,新北市,2021/04/06,2021/09/08,職前,科技與資訊技術
升降機裝修(產訓班)(泰山) 第01期,新北市,2021/04/02,2021/10/04,職前,行政與管理
新北市照顧服務員專班 第12期,新北市,2021/04/01,2021/08/31,職前,行政與管理
新北市照顧服務員專班 第2期,新北市,2021/04/01,2021/08/11,職前,行政與管理
智慧電動車輛技術與產業經營人才培訓班,新北市淡水區淡金路四段499號(聖約翰科技大學),2021/03/29,2021/06/21,青年,建築與工程
機電整合班,新北市淡水區淡金路四段499號(聖約翰科技大學),2021/03/29,2021/07/05,青年,行政與管理
太陽光電能轉換與控制人才培訓班,新北市淡水區淡金路四段499號(聖約翰科技大學),2021/03/29,2021/07/12,青年,建築與工程
自來水配管(假日班)(五股)第02期,新北市,2021/03/28,2021/08/29,在職,行政與管理
水電(五股) 第02期,新北市,2021/03/22,2021/08/06,職前,行政與管理
數位圖文傳播(青年專班)(五股)第01期,(248)新北市五股區五權路17號7樓,2021/03/22,2021/09/14,青年,行政與管理
室內設計3D繪圖及渲染(假日班)(五股)第02期,新北市,2021/03/21,2021/10/23,在職,藝術與設計
新北市照顧服務員專班 第13期,新北市,2021/03/19,2021/09/06,職前,行政與管理
電機設計維修(泰山)第01期,新北市,2021/03/18,2021/09/28,在職,藝術與設計
LabVIEW程式語言設計與系統整合,新北市板橋區四川路二段58號,2021/02/22,2021/06/21,青年,科技與資訊技術
機電整合(假日班)(五股)第01期,新北市,2021/02/11,2021/09/25,在職,行政與管理
電腦立體製圖-Solidworks組(假日班)(泰山)第01期,新北市,2021/02/01,2021/05/08,在職,建築與工程
機器人開發實務應用(五股)(假日班)第01期,新北市,2021/01/26,2021/08/28,在職,建築與工程
電腦數值控制機械(CNC銑床)(泰山)第02期,新北市,2021/01/25,2021/09/06,在職,建築與工程
文創商品設計實務(假日班)(泰山)第01期,新北市,2021/01/23,2021/05/15,在職,藝術與設計
用戶用電設備裝置(五股)第02期,新北市,2021/01/20,2021/08/26,在職,行政與管理
大數據商業分析應用人才養成班,新北市淡水區淡金路四段499號(聖約翰科技大學),2021/01/20,2021/06/21,青年,科技與資訊技術
工業物聯網(泰山)第01期,新北市,2021/01/13,2021/05/11,在職,科技與資訊技術
新北市照顧服務員專班 第8期,新北市,2021/01/01,2021/10/12,職前,行政與管理
新北市照顧服務員專班 第09期,新北市,2020/12/29,2021/09/30,職前,行政與管理
新北市照顧服務員專班 第21期,新北市,2020/12/22,2021/09/08,職前,行政與管理
新北市照顧服務員專班 第22期,新北市,2020/12/22,2021/10/08,職前,行政與管理
人工智慧與物聯網 ( AIoT ) (假日班)(泰山)第01期,新北市,2020/12/19,2021/03/13,在職,科技與資訊技術
程式語言與微電腦控制(泰山)第01期,新北市,2020/12/11,2021/04/08,在職,科技與資訊技術
流行男女造型快剪創業班 第01期,新北市,2020/12/10,2021/07/27,職前,科技與資訊技術
烘焙點心培訓班 第01期,新北市,2020/12/08,2021/06/29,職前,餐飲業
小型車逕升大客車駕駛訓練班(4) 第04期,新北市,2020/12/08,2021/10/13,職前,行政與管理
小型車逕升大客車駕駛訓練班(3) 第03期,新北市,2020/12/08,2021/08/25,職前,行政與管理
Arduino與自動手臂應用 第01期,新北市,2020/12/04,2021/06/23,職前,科技與資訊技術
靚甲與美顏師養成班 第01期,新北市,2020/12/03,2021/07/15,職前,科技與資訊技術
靚甲與美顏師養成班 第01期,新北市,2020/12/03,2021/08/12,職前,科技與資訊技術
台灣青年智慧無人機飛手菁英班,新北市石碇區華梵路一號,2020/12/01,2021/09/28,青年,行政與管理
數位圖文傳播-商品圖文設計(泰山) 第01期,新北市,2020/11/28,2021/03/31,職前,科技與資訊技術
點心製作養成班 第01期,新北市,2020/11/24,2021/08/23,職前,餐飲業
影片剪輯特效(五股)第01期,新北市,2020/11/22,2021/03/16,在職,行政與管理
自來水配管(假日班)(五股)第01期,新北市,2020/11/20,2021/03/13,在職,行政與管理
室內設計3D繪圖及渲染(假日班)(五股)第01期,新北市,2020/11/20,2021/03/13,在職,藝術與設計
網路架設實務應用(假日班)(泰山)第01期,新北市,2020/11/19,2021/03/20,在職,科技與資訊技術
農園技藝養成班 第01期,新北市,2020/11/17,2021/06/22,職前,藝術與設計
氬氣鎢極電銲-基礎(假日班)(泰山)第01期,新北市,2020/11/16,2021/02/21,在職,建築與工程
PHP資料庫網頁設計(泰山) 第01期,新北市,2020/11/16,2021/03/22,職前,科技與資訊技術
空調機電與節能技術實務班 第無期,新北市,2020/11/09,2020/12/16,職前,行政與管理
大冷媒管銲接(假日班)(泰山)第01期,新北市,2020/11/06,2021/03/06,在職,行政與管理
PHP網頁程式設計(假日班)(泰山)第01期,新北市,2020/11/06,2021/03/06,在職,科技與資訊技術
商品視覺設計(五股) 第01期,新北市,2020/11/05,2021/03/05,職前,藝術與設計
前端網頁開發技術(青年專班)(泰山)第01期,(243)新北市泰山區致遠新村55-1號,2020/11/04,2021/02/24,青年,科技與資訊技術
網路架設實務應用(泰山) 第01期,新北市,2020/11/03,2021/02/19,職前,科技與資訊技術
電機裝修(產訓班)(泰山) 第01期,新北市,2020/11/03,2021/02/22,職前,行政與管理
電腦機械設計(五股) 第01期,新北市,2020/11/03,2021/01/26,職前,藝術與設計
電機控制節能(泰山) 第01期,新北市,2020/11/03,2021/01/11,職前,藝術與設計
自來水配管(五股) 第01期,新北市,2020/11/03,2021/01/04,職前,行政與管理
都市更新推動永續智慧建築,新北市中和區工專路111號,2020/11/01,2021/06/17,青年,藝術與設計
食品技術人員職前訓練班 (訓用合一) 第01期,新北市,2020/10/30,2020/11/17,職前,行政與管理
Dreamweaver暨CSS網頁設計(假日班)(五股)第01期,新北市,2020/10/30,2021/01/24,在職,科技與資訊技術
I4.0基礎班(假日班)(泰山)第01期,新北市,2020/10/30,2021/01/16,在職,建築與工程
氣壓自動控制(五股)第01期,新北市,2020/10/30,2021/01/11,在職,行政與管理
用戶用電設備裝置(五股)第1期,新北市,2020/10/30,2021/01/05,在職,行政與管理
一般手工電銲-基礎(泰山)第01期,新北市,2020/10/30,2021/01/05,在職,建築與工程
電腦數值控制機械(CNC銑床)(泰山)第01期,新北市,2020/10/30,2021/01/04,在職,建築與工程
精密機械-車床組(假日班)(泰山)第01期,新北市,2020/10/30,2021/01/09,在職,藝術與設計
台灣青年智慧無人機飛手菁英班,新北市石碇區華梵路1號世學館世306教室,2020/10/20,2020/12/15,青年,行政與管理
美髮就業班(訓用合一) 第03期,新北市,2020/10/15,2020/10/30,職前,行政與管理
BIM建築實務應用班,新北市新店區民權路95號14樓之5,2020/10/01,2020/12/23,青年,藝術與設計
手作皮革文創班 第01期,新北市,2020/09/30,2020/11/20,職前,藝術與設計
室內設計師培訓班 第01期,新北市,2020/09/09,2021/01/29,職前,建築與工程
行銷大數據分析與應用,新北市新店區安忠路99號 學科:商管一館一般教室 術科:商管一館電腦教室及圖資大樓電腦教室,2020/09/09,2020/11/16,青年,科技與資訊技術
電競幕後人才培育班,新北市新店區安忠路99號 學科:商管一館一般教室 術科:商管一館電腦教室、圖資大樓電腦教室、電資大樓電競教室,2020/09/09,2020/12/15,青年,行政與管理
數位行銷與行動支付實務班,新北市新店區安忠路99號 學科:商管一館一般教室 術科:商管一館電腦教室、圖資大樓電腦教室、電資大樓電競教室,2020/09/09,2020/10/26,青年,行政與管理
國際流通連鎖行銷企劃實務,新北市新店區學科：安忠路99號　商管一館 術科教室:圖資大樓,2020/09/09,2020/11/09,青年,行政與管理
烘焙西點麵包培訓班 第01期,新北市,2020/09/08,2020/12/01,職前,餐飲業
手感烘焙技能班 第01期,新北市,2020/09/08,2020/11/09,職前,餐飲業
Java Web整合開發與Python程式應用班 第01期,新北市,2020/09/02,2020/12/21,職前,科技與資訊技術
電商網頁全端設計班 第01期,新北市,2020/09/01,2020/12/01,職前,科技與資訊技術
創意男女造型快剪創業班 第01期,新北市,2020/09/01,2021/02/23,職前,藝術與設計
新北市照顧服務員專班 第13期,新北市,2020/08/31,2020/10/13,職前,行政與管理
數位影音設計與行銷(泰山) 第02期,新北市,2020/08/25,2020/11/26,職前,科技與資訊技術
中西式烘焙就業班 第01期,新北市,2020/08/21,2020/10/05,職前,餐飲業
量產型製衣技術職人養成班 第02期,新北市,2020/08/21,2020/09/29,職前,行政與管理
室內配線(五股) 第03期,新北市,2020/08/17,2020/12/10,職前,行政與管理
物聯網應用設計(政策性課程)(泰山) 第03期,新北市,2020/08/09,2020/12/09,職前,科技與資訊技術
BIM機電實務應用班,新北市新店區民權路95號14樓之5,2020/08/05,2020/10/19,青年,科技與資訊技術
新北市托育人員 第04期,新北市,2020/08/03,2020/10/12,職前,行政與管理
全方位月嫂家事人員就業班(2)-產訓合作班 第01期,新北市,2020/08/03,2020/10/06,職前,行政與管理
空氣調節工程(泰山) 第01期,新北市,2020/08/02,2020/11/30,職前,行政與管理
電腦機械製圖(政策性課程)(五股) 第01期,新北市,2020/07/20,2020/11/17,職前,行政與管理
數位經濟金融科技人才養成班,新北市淡水區淡金路四段499號,2020/07/20,2020/11/30,青年,行政與管理
品管專業人員養成班,新北市淡水區淡金路四段499號,2020/07/20,2020/11/30,青年,行政與管理
新北市照顧服務員專班 第06期,新北市,2020/07/15,2020/10/13,職前,行政與管理
女裝縫紉師就業班-產訓合作班 第01期,新北市,2020/07/13,2020/09/09,職前,建築與工程
靚甲俏睫與美顏師養成班 第01期,新北市,2020/07/08,2020/09/30,職前,建築與工程
水電(五股) 第03期,新北市,2020/07/06,2020/09/10,職前,行政與管理
新北市照顧服務員專班 第01期,新北市,2020/06/29,2020/08/11,職前,行政與管理
創意廣告行銷設計班 第01期,新北市,2020/06/23,2020/10/12,職前,行政與管理
芳香精油及美容師專業人才培訓班 第01期,新北市,2020/06/23,2020/08/31,職前,建築與工程
中餐葷食技能班 第01期,新北市,2020/06/22,2020/08/17,職前,餐飲業
手縫皮革商品班 第01期,新北市,2020/06/20,2020/08/25,職前,藝術與設計
烘焙點心技能班 第02期,新北市,2020/06/19,2020/09/08,職前,餐飲業
西中式烘焙訓練班 第02期,新北市,2020/06/18,2020/07/21,職前,餐飲業
AI技術應用工程師班第01期,(234)新北市永和區永和路２段59號4樓,2020/06/17,2020/09/28,青年,建築與工程
SolidWorks機械製圖(假日班)(五股)第02期,新北市,2020/06/17,2020/09/12,在職,藝術與設計
自來水配管(假日班)(五股)第02期,新北市,2020/06/17,2020/09/05,在職,行政與管理
新北市托育人員 第05期,新北市,2020/06/15,2020/09/01,職前,行政與管理
中餐米麵食活用班 第01期,新北市,2020/06/12,2020/09/14,職前,餐飲業
前衛男女造型快剪創業班 第01期,新北市,2020/06/10,2020/09/15,職前,藝術與設計
全方位男女造型快剪創業班 第02期,新北市,2020/06/10,2020/12/29,職前,科技與資訊技術
全方位月嫂家事人員就業班(1)-產訓合作班 第01期,新北市,2020/06/08,2020/08/05,職前,行政與管理
智動控制(政策性課程)(泰山) 第02期,新北市,2020/06/07,2020/10/12,職前,建築與工程
冷凍空調技術應用(泰山) 第02期,新北市,2020/06/01,2020/10/05,職前,行政與管理
新北市照顧服務員專班 第19期,新北市,2020/06/01,2020/08/11,職前,行政與管理
升降機裝修(產訓班)(泰山) 第03期,新北市,2020/05/29,2020/09/28,職前,行政與管理
專業美容師人才培訓班(職能課程) 第01期,新北市,2020/05/27,2020/06/30,職前,建築與工程
數位圖文傳播-商品圖文設計(青年專班)(泰山)第02期,(243)新北市泰山區貴子里致遠新村55-1號,2020/05/26,2020/09/25,青年,科技與資訊技術
電腦數值控制機械(CNC銑床)(假日班)(泰山)第01期,新北市,2020/05/25,2020/09/05,在職,建築與工程
新北市托育人員 第02期,新北市,2020/05/24,2020/09/08,職前,行政與管理
智慧通訊聯網工程(政策性課程)(泰山) 第02期,新北市,2020/05/24,2020/09/23,職前,科技與資訊技術
Dreamweaver暨CSS網頁設計(假日班)(五股)第01期,新北市,2020/05/22,2020/09/20,在職,科技與資訊技術
物聯網應用設計(政策性課程)(泰山) 第02期,新北市,2020/05/21,2020/09/21,職前,科技與資訊技術
精密機械-銑床組(假日班)(泰山)第01期,新北市,2020/05/18,2020/09/06,在職,行政與管理
電機設計維修(假日班)(泰山)第01期,新北市,2020/05/18,2020/09/06,在職,行政與管理
PHP資料庫網頁設計(政策性課程)(泰山) 第02期,新北市,2020/05/17,2020/09/14,職前,科技與資訊技術
網路架設實務應用(假日班)(泰山)第02期,新北市,2020/05/14,2020/09/12,在職,科技與資訊技術
微電腦控制(泰山)第01期,新北市,2020/05/12,2020/09/10,在職,科技與資訊技術
電機設計維修(政策性課程)(泰山) 第03期,新北市,2020/05/11,2020/09/07,職前,建築與工程
室內裝修設計實務(五股) 第02期,新北市,2020/05/11,2020/08/31,職前,行政與管理
JavaScript程式設計(假日班)(泰山)第01期,新北市,2020/05/10,2020/09/05,在職,科技與資訊技術
美髮就業班(訓用合一) 第01期,新北市,2020/05/08,2020/05/25,職前,行政與管理
室內配線(五股) 第02期,新北市,2020/05/04,2020/08/20,職前,行政與管理
新北市照顧服務員專班 第16期,新北市,2020/04/28,2020/09/07,職前,行政與管理
機電整合(產訓班)(五股) 第01期,新北市,2020/04/27,2020/08/18,職前,行政與管理
氬氣鎢極電銲-基礎(假日班)(泰山)第02期,新北市,2020/04/27,2020/08/08,在職,建築與工程
美髮理髮專業人員產訓合作班 第02期,新北市,2020/04/25,2020/09/02,職前,行政與管理
美睫美容師養成班 第01期,新北市,2020/04/25,2020/07/22,職前,建築與工程
售後電話客服人員班(訓用合一) 第01期,新北市,2020/04/24,2020/05/06,職前,行政與管理
室內設計製圖班 第01期,新北市,2020/04/24,2020/06/29,職前,藝術與設計
服裝設計製作就業班(2)-產訓合作班 第01期,新北市,2020/04/20,2020/06/02,職前,行政與管理
前端網頁開發技術(青年專班)(泰山)第02期,(243)新北市泰山區貴子里致遠新村55-1號,2020/04/20,2020/08/19,青年,科技與資訊技術
新北市照顧服務員專班 第21期,新北市,2020/04/17,2020/07/13,職前,行政與管理
到府坐月子家事人員就業班(3)-產訓合作班 第01期,新北市,2020/04/13,2020/05/27,職前,行政與管理
家電產品銷售訓練班(訓用合一) 第02期,新北市,2020/04/09,2020/04/20,職前,行政與管理
網路架設實務應用(泰山) 第02期,新北市,2020/04/08,2020/08/07,職前,科技與資訊技術
新北市照顧服務員專班 第08期,新北市,2020/04/01,2020/07/13,職前,行政與管理
電腦機械設計(政策性課程)(五股) 第03期,新北市,2020/04/01,2020/07/21,職前,建築與工程
室內設計電腦3D繪圖及渲染(假日班)(五股)第02期,新北市,2020/04/01,2020/07/11,在職,藝術與設計
時尚美容美妝師技能培訓班-產訓合作班 第01期,新北市,2020/03/27,2020/09/15,職前,行政與管理
美容美甲師人才培訓班-產訓合作班 第01期,新北市,2020/03/27,2020/07/13,職前,建築與工程
專業美容美體師實務班-產訓合作班 第01期,新北市,2020/03/26,2020/06/29,職前,行政與管理
電機設計維修(泰山)第01期,新北市,2020/03/23,2020/07/07,在職,藝術與設計
新北市照顧服務員專班 第09期,新北市,2020/03/20,2020/08/10,職前,行政與管理
5G天線與射頻工程師人才養成班,新北市新店區安忠路99號,2020/03/20,2020/08/05,青年,建築與工程
智動化與機器人-LabVIEW精修班(政策性課程)(五股) 第01期,新北市,2020/03/20,2020/07/15,職前,建築與工程
新北市托育人員 第03期,新北市,2020/03/18,2020/05/26,職前,行政與管理
機電整合(假日班)(五股)第01期,新北市,2020/03/18,2020/06/06,在職,行政與管理
新北市托育人員 第06期,新北市,2020/03/17,2020/06/09,職前,行政與管理
電機設計維修(產訓班)(泰山) 第01期,新北市,2020/03/16,2020/07/15,職前,行政與管理
網路工程師實務應用(五股) 第02期,新北市,2020/03/15,2020/07/14,職前,科技與資訊技術
色彩規劃管理(假日班)(五股)第01期,新北市,2020/03/15,2020/07/04,在職,行政與管理
商用多媒體網頁設計班 第01期,新北市,2020/03/12,2020/05/18,職前,科技與資訊技術
影像設計與社群管理(假日班)(泰山)第01期,新北市,2020/03/09,2020/07/04,在職,行政與管理
機器人Arduino應用(假日班)(五股)第01期,新北市,2020/03/01,2020/06/06,在職,建築與工程
時尚美髮造型培訓班 第01期,新北市,2020/02/21,2020/06/09,職前,藝術與設計
烘焙點心就業班 第01期,新北市,2020/02/21,2020/05/27,職前,餐飲業
氬氣鎢極電銲(政策性課程)(泰山) 第01期,新北市,2020/02/21,2020/06/30,職前,建築與工程
創新西中式烘焙就業班 第01期,新北市,2020/02/20,2020/05/04,職前,餐飲業
新北市托育人員 第01期,新北市,2020/02/19,2020/04/08,職前,行政與管理
數位影音設計與行銷(泰山) 第01期,新北市,2020/02/19,2020/05/18,職前,科技與資訊技術
自來水配管(假日班)(五股)第01期,新北市,2020/02/14,2020/05/09,在職,行政與管理
用戶用電設備裝置(五股)第02期,新北市,2020/02/14,2020/05/05,在職,行政與管理
水電(五股) 第02期,新北市,2020/02/05,2020/05/28,職前,行政與管理
新北市照顧服務員專班 第14期,新北市,2020/02/04,2020/05/04,職前,行政與管理
新北市照顧服務員專班 第10期,新北市,2020/02/01,2020/04/13,職前,行政與管理
新北市照顧服務員專班 第22期,新北市,2020/02/01,2020/08/10,職前,行政與管理
電腦機械設計(政策性課程)(五股) 第02期,新北市,2020/01/30,2020/05/14,職前,建築與工程
中餐葷食實務班 第01期,新北市,2020/01/22,2020/04/14,職前,餐飲業
中餐素食料理班 第01期,新北市,2020/01/22,2020/06/17,職前,餐飲業
芳香美容師產訓合作班 第01期,新北市,2020/01/21,2020/05/11,職前,行政與管理
美甲美睫與美容師養成班 第01期,新北市,2020/01/21,2020/04/08,職前,建築與工程
咖啡飲料調製班 第01期,新北市,2020/01/21,2020/03/17,職前,藝術與設計
美髮理髮專業人員產訓合作班 第01期,新北市,2020/01/21,2020/03/16,職前,行政與管理
數位圖文傳播-視覺設計(五股) 第01期,新北市,2020/01/20,2020/05/12,職前,藝術與設計
電腦立體製圖-Solidworks組(假日班)(泰山)第01期,新北市,2020/01/20,2020/05/10,在職,建築與工程
芳香舒壓美容師人才培訓班 第01期,新北市,2020/01/17,2020/03/30,職前,建築與工程
複合式餐飲烹調實務班 第01期,新北市,2020/01/17,2020/03/17,職前,行政與管理
電商網頁開發暨數據分析實戰班 第01期,新北市,2020/01/15,2020/04/13,職前,科技與資訊技術
廣告數位行銷班 第01期,新北市,2020/01/13,2020/04/08,職前,行政與管理
新北市照顧服務員專班 第18期,新北市,2020/01/13,2020/05/12,職前,行政與管理
中大型PLC程式設計(泰山)第01期,新北市,2020/01/13,2020/05/14,在職,科技與資訊技術
電腦數值控制機械(CNC銑床)(泰山)第02期,新北市,2020/01/13,2020/05/05,在職,建築與工程
電機控制節能(泰山) 第01期,新北市,2020/01/10,2020/06/29,職前,藝術與設計
電腦數值控制機械(CNC)(政策性課程)(泰山) 第01期,新北市,2020/01/08,2020/05/20,職前,建築與工程
時尚男女造型快剪創業班 第01期,新北市,2020/01/06,2020/03/16,職前,科技與資訊技術
烘焙飲調實務班 第01期,新北市,2020/01/06,2020/05/18,職前,餐飲業
文創商品設計實務(假日班)(泰山)第01期,新北市,2020/01/06,2020/05/09,在職,藝術與設計
都市更新危老重建不動產專業人員就業實務班 第01期,新北市,2020/01/02,2020/05/04,職前,行政與管理
服裝設計製作就業班(1)-產訓合作班 第01期,新北市,2020/01/02,2020/03/03,職前,行政與管理
新北市照顧服務員專班 第17期,新北市,2020/01/02,2020/10/06,職前,行政與管理
新北市照顧服務員專班 第05期,新北市,2020/01/02,2020/06/05,職前,行政與管理
電商與直播人才培訓班 第01期,新北市,2019/12/31,2020/07/27,職前,行政與管理
新北市照顧服務員專班 第12期,新北市,2019/12/30,2020/05/25,職前,行政與管理
汽車美容班2(鍍膜) 第02期,新北市,2019/12/25,2020/09/15,職前,藝術與設計
汽車美容班1(鍍膜) 第01期,新北市,2019/12/25,2020/05/28,職前,藝術與設計
新北市照顧服務員專班 第15期,新北市,2019/12/24,2020/06/08,職前,行政與管理
新北市照顧服務員專班 第03期,新北市,2019/12/24,2020/04/20,職前,行政與管理
升降機裝修(產訓班)(泰山) 第02期,新北市,2019/12/24,2020/04/20,職前,行政與管理
新北市照顧服務員專班 第11期,新北市,2019/12/20,2020/03/03,職前,行政與管理
小型車逕升大客車駕駛訓練班(4) 第04期,新北市,2019/12/18,2020/09/06,職前,行政與管理
小型車逕升大客車駕駛訓練班(3) 第03期,新北市,2019/12/18,2020/07/03,職前,行政與管理
小型車逕升大客車駕駛訓練班(2) 第02期,新北市,2019/12/18,2020/05/15,職前,行政與管理
小型車逕升大客車駕駛訓練班(1) 第01期,新北市,2019/12/18,2020/03/11,職前,行政與管理
美味中華料理班 第01期,新北市,2019/12/18,2020/04/13,職前,餐飲業
空間設計繪圖實務班 第01期,新北市,2019/12/16,2020/04/30,職前,藝術與設計
數位媒體影音設計班 第01期,新北市,2019/12/16,2020/06/29,職前,藝術與設計
Python與Chatbot對話式商務應用班 第01期,新北市,2019/12/16,2020/06/15,職前,科技與資訊技術
CIS品牌商業設計專班 第01期,新北市,2019/12/16,2020/04/06,職前,藝術與設計
新北市照顧服務員專班 第07期,新北市,2019/12/16,2020/04/07,職前,行政與管理
室內設計培訓班 第01期,新北市,2019/12/16,2020/03/09,職前,藝術與設計
Python程式設計軟體工程師實作班 第01期,新北市,2019/12/16,2020/03/09,職前,科技與資訊技術
機電整合(政策性課程)(五股) 第01期,新北市,2019/12/16,2020/05/04,職前,行政與管理
智動控制(政策性課程)(泰山) 第01期,新北市,2019/12/16,2020/04/15,職前,建築與工程
美容美睫師實務培訓班-產訓合作班 第01期,新北市,2019/12/13,2020/04/20,職前,行政與管理
中式麵食就業班 第01期,新北市,2019/12/11,2020/03/23,職前,餐飲業
新北市照顧服務員專班 第04期,新北市,2019/12/11,2020/03/09,職前,行政與管理
創意西點麵包烘焙就業班 第01期,新北市,2019/12/11,2020/02/17,職前,餐飲業
到府坐月子家事人員就業班(2)-產訓合作班 第01期,新北市,2019/12/10,2020/03/24,職前,行政與管理
新北市照顧服務員專班 第02期,新北市,2019/12/05,2020/02/18,職前,行政與管理
智動化與機器人(政策性課程)(五股) 第01期,新北市,2019/12/05,2020/04/07,職前,建築與工程
冷凍空調技術應用(泰山) 第01期,新北市,2019/12/04,2020/04/06,職前,行政與管理
到府坐月子家事人員就業班(1)-產訓合作班 第01期,新北市,2019/12/02,2020/01/14,職前,行政與管理
室內設計電腦3D繪圖及渲染(假日班)(五股)第01期,新北市,2019/12/01,2020/03/14,在職,藝術與設計
SolidWorks機械製圖(假日班)(五股)第01期,新北市,2019/12/01,2020/03/07,在職,藝術與設計
中餐素食技能班 第01期,新北市,2019/11/29,2020/02/24,職前,餐飲業
中餐葷食料理班 第01期,新北市,2019/11/29,2020/01/13,職前,餐飲業
咖啡飲料調製班 第01期,新北市,2019/11/28,2020/01/20,職前,藝術與設計
物聯網應用設計(政策性課程)(泰山) 第01期,新北市,2019/11/25,2020/03/26,職前,科技與資訊技術
氬氣鎢極電銲-基礎(假日班)(泰山)第01期,新北市,2019/11/25,2020/03/08,在職,建築與工程
智慧通訊聯網工程(政策性課程)(泰山) 第01期,新北市,2019/11/24,2020/03/25,職前,科技與資訊技術
網路架設實務應用(假日班)(泰山)第01期,新北市,2019/11/21,2020/03/14,在職,科技與資訊技術
數位圖文傳播-商品圖文設計(泰山) 第01期,新北市,2019/11/20,2020/03/23,職前,科技與資訊技術
PHP資料庫網頁設計(政策性課程)(泰山) 第01期,新北市,2019/11/13,2020/03/16,職前,科技與資訊技術
雲端建置與管理(政策性課程)(五股) 第01期,新北市,2019/11/12,2020/03/10,職前,行政與管理
